X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.718055	1.053278e-06	1.243481e-05	1.325927e-06	3.408237e-06	
21.719055	7.134743e-07	1.805609e-05	6.961203e-07	3.099958e-06	
21.720055	-8.410734e-07	2.004149e-05	1.102640e-06	3.997084e-06	
21.721056	-3.417415e-06	1.057243e-05	2.623273e-06	6.184045e-06	
21.722056	-3.821365e-06	-1.636254e-05	1.565713e-06	4.659437e-06	
21.723056	-3.274022e-06	-1.625639e-05	6.836647e-07	1.898795e-06	
21.724057	9.637370e-06	-8.806025e-06	1.292217e-06	2.636061e-06	
21.725057	1.591235e-05	-2.920824e-05	3.888552e-06	3.359432e-06	
21.726057	3.763574e-06	-2.690414e-05	7.176562e-06	2.063179e-06	
21.727058	-1.460193e-07	-2.421467e-06	3.911824e-06	1.069427e-06	
21.728058	1.258649e-06	1.935076e-07	9.672544e-08	-5.521659e-07	
21.729058	-1.142451e-06	-6.587152e-06	4.387939e-07	-3.645561e-06	
21.730059	-1.680237e-06	-2.951601e-06	-1.567478e-06	-3.365050e-06	
21.731059	-4.103941e-06	6.147019e-06	-3.667265e-06	-4.193886e-06	
21.732059	-3.431006e-06	9.770954e-06	-4.054376e-06	-8.565397e-06	
21.733060	2.734499e-06	5.496863e-06	-3.487415e-06	-5.607658e-06	
21.734060	3.113270e-06	4.906388e-07	-1.279048e-06	-5.661356e-07	
21.735060	6.816718e-07	-9.872220e-07	-1.790728e-06	-1.868884e-06	
21.736061	3.564678e-06	-3.252872e-08	-2.470613e-06	-2.722113e-06	
21.737061	4.402119e-06	6.591063e-06	-6.781959e-07	-1.816699e-06	
21.738061	4.109002e-06	1.386325e-05	-1.527856e-06	-1.757048e-06	
21.739061	3.932413e-06	9.447753e-06	-9.947516e-07	-9.250180e-07	
21.740062	-1.033223e-06	4.264638e-06	2.841837e-06	-7.181213e-07	
21.741062	-3.547295e-07	5.893166e-06	3.441209e-06	-1.209358e-06	
21.742062	-8.952215e-07	6.515023e-06	1.228148e-06	1.306623e-06	
21.743063	-8.626111e-06	6.780689e-06	-8.705551e-07	2.287693e-06	
21.744063	-5.995012e-06	2.912934e-06	-2.663023e-06	5.483674e-07	
21.745063	-4.547650e-07	-2.242469e-06	-5.151583e-06	1.500680e-06	
21.746064	2.872284e-06	-2.186929e-06	-4.704723e-06	1.030387e-06	
21.747064	8.876287e-06	1.024420e-07	2.809418e-07	-1.220646e-06	
21.748064	4.149286e-06	-4.428840e-06	-1.469788e-07	-2.239731e-06	
21.749065	-1.527458e-06	-1.651171e-05	-3.852144e-06	-2.070202e-06	
21.750065	3.002622e-06	-2.107722e-05	-2.066462e-06	1.497683e-07	
21.751065	2.645218e-06	-3.105822e-05	-7.045253e-07	1.921846e-06	
21.752066	3.954704e-06	-1.647133e-05	1.760727e-06	4.932031e-06	
21.753066	9.975106e-06	3.774363e-05	6.631132e-06	6.225979e-06	
21.754066	5.044450e-06	3.500689e-05	4.669806e-06	2.120113e-06	
21.755067	1.777762e-06	8.576755e-06	1.550648e-06	6.085106e-07	
21.756067	3.131106e-06	2.698056e-05	2.069676e-06	2.649617e-06	
21.757067	-1.830868e-06	1.909489e-05	2.042155e-06	2.048563e-06	
21.758068	-5.045704e-06	-8.836571e-07	2.309477e-06	-1.728963e-06	
21.759068	-1.964831e-05	1.587478e-06	1.238417e-06	-1.893595e-06	
21.760068	-4.392430e-05	-5.251993e-06	1.090605e-06	-2.669011e-07	
21.761069	-4.766882e-05	-1.070031e-05	2.648151e-06	-1.021297e-07	
21.762069	-3.821837e-05	-1.263196e-05	1.781912e-06	4.089044e-06	
21.763069	-3.455052e-05	-1.752362e-05	2.811529e-06	3.110495e-06	
21.764070	-3.695931e-05	-1.582107e-05	4.268860e-06	-9.587313e-07	
21.765070	-1.027058e-05	-1.187985e-05	7.290459e-07	2.833793e-06	
21.766070	5.007514e-05	-9.902984e-06	-1.996700e-07	2.174899e-06	
21.767071	5.162304e-05	-7.158082e-06	2.092321e-06	-3.902423e-06	
21.768071	7.372868e-06	-6.056007e-07	-4.166533e-07	-5.796459e-06	
21.769071	-3.315829e-06	3.194969e-06	-1.010137e-06	-5.643593e-06	
21.770072	-2.465305e-05	3.764712e-06	1.707303e-06	-3.834824e-06	
21.771072	-2.756953e-05	3.544370e-06	-2.093376e-06	-1.815552e-06	
21.772072	3.255695e-05	2.227895e-06	-5.898817e-06	-1.805472e-06	
21.773073	6.784185e-05	8.394713e-06	-4.573446e-06	-5.780306e-07	
21.774073	5.873294e-05	-1.040524e-06	-5.489480e-06	5.926310e-07	
21.775073	4.929663e-05	-1.783187e-05	-5.449087e-06	8.100385e-07	
21.776074	5.041449e-05	-8.636616e-06	-2.813480e-06	1.009717e-06	
21.777074	4.964349e-05	-1.061846e-05	-2.158967e-06	4.475182e-07	
21.778074	3.200530e-05	2.552554e-06	5.394209e-07	3.838611e-07	
21.779074	1.301697e-05	5.638909e-05	1.900652e-06	-1.391306e-07	
21.780075	-2.198149e-06	5.068768e-05	-4.222959e-07	7.445555e-07	
21.781075	-1.762878e-05	-9.373130e-06	-6.566287e-08	1.595072e-06	
21.782075	-2.772325e-05	-3.142248e-05	-2.222687e-06	2.199640e-06	
21.783076	-3.091043e-05	-1.678158e-05	-3.801500e-06	3.186336e-06	
21.784076	-2.961650e-05	4.900470e-06	2.613116e-07	-2.656429e-06	
21.785076	-2.913427e-05	9.439694e-06	-8.321242e-08	-5.220228e-06	
21.786077	-2.549000e-05	-6.874537e-06	-1.357878e-06	-6.621648e-07	
21.787077	-2.329560e-05	-1.298763e-05	1.297411e-06	4.252851e-07	
21.788077	-2.416752e-05	-7.103461e-06	2.251300e-06	1.742919e-06	
21.789078	-2.028597e-05	-3.007763e-06	8.467159e-07	3.746870e-06	
21.790078	-1.517635e-05	-1.777258e-06	5.056969e-08	3.975498e-06	
21.791078	-9.345787e-06	-4.925029e-06	3.346756e-06	1.657620e-06	
21.792079	-7.057977e-06	-2.519668e-06	4.324561e-06	-4.899585e-07	
21.793079	-8.423600e-06	1.639273e-06	1.053018e-06	-4.480596e-07	
21.794079	-8.542614e-06	-1.832029e-06	1.034227e-06	-1.763210e-06	
21.795080	-6.268904e-06	2.128943e-06	-1.227650e-07	-8.411556e-07	
21.796080	-2.752962e-06	8.086367e-06	-2.920287e-07	-3.663252e-07	
21.797080	-1.030592e-05	4.583567e-06	3.207735e-06	1.697011e-06	
21.798081	-1.994108e-05	3.445572e-06	2.141469e-06	4.607971e-06	
21.799081	-1.620283e-05	5.036723e-06	1.233268e-06	-1.511861e-06	
21.800081	-9.033957e-06	3.207699e-06	8.954888e-07	-4.333985e-06	
21.801082	-6.158125e-06	2.044701e-06	-1.979993e-06	-1.553577e-06	
21.802082	6.199138e-06	4.646863e-06	-2.049790e-06	-5.267250e-07	
21.803082	3.102886e-05	5.797134e-06	-1.868301e-06	6.361980e-07	
21.804083	2.889485e-05	3.948856e-06	1.884957e-07	-8.716682e-07	
21.805083	8.144933e-06	2.055350e-06	2.845517e-06	-2.207087e-06	
21.806083	1.999971e-05	-1.880367e-06	1.679375e-06	-3.249638e-06	
21.807084	3.850651e-05	-4.816078e-06	2.687545e-06	-1.458763e-06	
21.808084	3.152881e-05	-4.222645e-06	3.636183e-06	2.270502e-06	
21.809084	1.921260e-05	-2.150153e-06	1.236372e-06	2.757084e-07	
21.810085	1.058692e-05	1.582594e-06	-1.524797e-06	7.046765e-07	
21.811085	5.086856e-06	2.691620e-06	-2.406916e-06	3.907395e-06	
21.812085	1.140292e-06	-1.175450e-06	-1.006984e-06	2.238277e-06	
21.813086	-4.453731e-06	-1.762158e-06	-1.764080e-06	-1.316880e-06	
21.814086	-6.801844e-06	4.785180e-06	-3.428090e-06	-1.471678e-06	
21.815086	-5.523241e-06	1.891282e-06	-1.832514e-06	-1.082406e-07	
21.816087	-3.620458e-06	-8.194883e-06	-8.487524e-07	-1.516897e-06	
21.817087	-1.105220e-06	-1.743729e-07	-3.571141e-06	-1.409025e-06	
21.818087	3.176268e-07	3.545281e-06	-7.978263e-06	-1.772608e-06	
21.819088	-1.119261e-06	-1.492930e-05	-9.845910e-06	-3.261951e-06	
21.820088	-2.896970e-06	-2.404682e-05	-2.052859e-06	-6.095190e-07	
21.821088	-1.942202e-06	-1.906880e-05	8.424914e-06	1.227887e-06	
21.822088	-1.216993e-06	-1.066649e-05	8.599151e-06	5.126588e-07	
21.823089	-5.553708e-06	-6.995030e-06	6.181872e-06	-2.304240e-07	
21.824089	-1.154181e-05	-9.787349e-06	4.476403e-06	-7.463630e-08	
21.825089	-1.353703e-05	9.531476e-08	4.825996e-07	-8.137916e-08	
21.826090	-1.257329e-05	1.142798e-05	-3.519866e-07	-1.915170e-06	
21.827090	-8.727603e-06	1.207832e-05	-7.930847e-07	-1.561076e-06	
21.828090	-6.437030e-06	1.484085e-05	-1.295351e-06	6.358083e-07	
21.829091	-8.350430e-06	1.690810e-05	-2.299659e-07	2.582692e-06	
21.830091	-5.725965e-06	1.344070e-05	-1.827023e-06	5.598050e-06	
21.831091	6.581317e-07	1.001371e-05	-3.002128e-06	5.715350e-06	
21.832092	3.710676e-06	1.184739e-05	-6.932125e-07	3.074405e-06	
21.833092	2.202743e-06	9.469833e-06	2.461647e-06	3.941864e-06	
21.834092	3.585998e-07	7.720499e-06	2.434378e-06	5.598834e-06	
21.835093	7.764519e-07	2.005151e-05	-3.237326e-07	5.409103e-06	
21.836093	1.795577e-06	2.656506e-05	7.150606e-07	7.395260e-06	
21.837093	5.668991e-06	5.816941e-06	2.983263e-06	4.604652e-06	
21.838094	6.307192e-06	-3.061621e-05	1.383011e-06	-1.970891e-06	
