X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.672040	2.806764e-06	2.262698e-05	3.014739e-06	2.499540e-06	
21.673040	2.705388e-06	2.199330e-05	2.987968e-06	2.502845e-06	
21.674040	2.601067e-06	2.137493e-05	2.962452e-06	2.506794e-06	
21.675041	2.493797e-06	2.077307e-05	2.938256e-06	2.511411e-06	
21.676041	2.383844e-06	2.018825e-05	2.915395e-06	2.516698e-06	
21.677041	2.271713e-06	1.962037e-05	2.893831e-06	2.522627e-06	
21.678042	2.157919e-06	1.906927e-05	2.873526e-06	2.529172e-06	
21.679042	2.042978e-06	1.853482e-05	2.854440e-06	2.536303e-06	
21.680042	1.927403e-06	1.801687e-05	2.836536e-06	2.543995e-06	
21.681043	1.811710e-06	1.751530e-05	2.819773e-06	2.552219e-06	
21.682043	1.696414e-06	1.702995e-05	2.804113e-06	2.560948e-06	
21.683043	1.582030e-06	1.656068e-05	2.789518e-06	2.570154e-06	
21.684044	1.469072e-06	1.610737e-05	2.775949e-06	2.579811e-06	
21.685044	1.358056e-06	1.566986e-05	2.763366e-06	2.589891e-06	
21.686044	1.249496e-06	1.524801e-05	2.751731e-06	2.600365e-06	
21.687045	1.143908e-06	1.484169e-05	2.741005e-06	2.611208e-06	
21.688045	1.041806e-06	1.445076e-05	2.731150e-06	2.622391e-06	
21.689045	9.437044e-07	1.407507e-05	2.722126e-06	2.633886e-06	
21.690046	8.501193e-07	1.371449e-05	2.713895e-06	2.645667e-06	
21.691046	7.615650e-07	1.336888e-05	2.706418e-06	2.657706e-06	
21.692046	6.785566e-07	1.303809e-05	2.699655e-06	2.669976e-06	
21.693047	6.016090e-07	1.272198e-05	2.693569e-06	2.682448e-06	
21.694047	5.312369e-07	1.242042e-05	2.688121e-06	2.695096e-06	
21.695047	4.679554e-07	1.213326e-05	2.683271e-06	2.707892e-06	
21.696047	4.122793e-07	1.186037e-05	2.678981e-06	2.720808e-06	
21.697048	3.647235e-07	1.160160e-05	2.675212e-06	2.733818e-06	
21.698048	3.258029e-07	1.135682e-05	2.671925e-06	2.746894e-06	
21.699048	2.960325e-07	1.112588e-05	2.669081e-06	2.760007e-06	
21.700049	2.759271e-07	1.090865e-05	2.666642e-06	2.773132e-06	
21.701049	2.660016e-07	1.070497e-05	2.664569e-06	2.786239e-06	
21.702049	2.667710e-07	1.051472e-05	2.662823e-06	2.799303e-06	
21.703050	2.787501e-07	1.033776e-05	2.661365e-06	2.812295e-06	
21.704050	3.024538e-07	1.017393e-05	2.660156e-06	2.825188e-06	
21.705050	3.383971e-07	1.002311e-05	2.659157e-06	2.837954e-06	
21.706051	3.870948e-07	9.885156e-06	2.658330e-06	2.850567e-06	
21.707051	4.490619e-07	9.759921e-06	2.657636e-06	2.862998e-06	
21.708051	5.248132e-07	9.647268e-06	2.657036e-06	2.875220e-06	
21.709052	6.148637e-07	9.547058e-06	2.656492e-06	2.887205e-06	
21.710052	7.197282e-07	9.459149e-06	2.655964e-06	2.898927e-06	
21.711052	8.399217e-07	9.383401e-06	2.655413e-06	2.910358e-06	
21.712053	9.759590e-07	9.319676e-06	2.654801e-06	2.921469e-06	
21.713053	1.128355e-06	9.267832e-06	2.654089e-06	2.932235e-06	
21.714053	1.297625e-06	9.227728e-06	2.653238e-06	2.942627e-06	
21.715054	1.484283e-06	9.199226e-06	2.652210e-06	2.952618e-06	
21.716054	1.688845e-06	9.182185e-06	2.650965e-06	2.962180e-06	
21.717054	1.911825e-06	9.176465e-06	2.649464e-06	2.971286e-06	
21.718055	2.153738e-06	9.181925e-06	2.647670e-06	2.979908e-06	
21.719055	2.415100e-06	9.198425e-06	2.645543e-06	2.988020e-06	
21.720055	2.696424e-06	9.225825e-06	2.643044e-06	2.995593e-06	
21.721056	2.998227e-06	9.263985e-06	2.640134e-06	3.002600e-06	
21.722056	3.321022e-06	9.312766e-06	2.636775e-06	3.009014e-06	
21.723056	3.665326e-06	9.372025e-06	2.632928e-06	3.014807e-06	
21.724057	4.031652e-06	9.441624e-06	2.628554e-06	3.019952e-06	
21.725057	4.420469e-06	9.521415e-06	2.623616e-06	3.024422e-06	
21.726057	4.831406e-06	9.611104e-06	2.618124e-06	3.028212e-06	
21.727058	5.263355e-06	9.710275e-06	2.612123e-06	3.031334e-06	
21.728058	5.715186e-06	9.818504e-06	2.605662e-06	3.033801e-06	
21.729058	6.185768e-06	9.935371e-06	2.598789e-06	3.035627e-06	
