NO_OF_SAMPLES	581
FREQUENCY	100
TIME_STAMP	2021-10-08, 16:24:03	9434.18631139
FIRST_SAMPLE	379
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
427	4.26000	0.943417	1.038479	3.889794	0.329656	0.416554	0.069009	0.000000	0.000000	0.000000	
428	4.27000	0.918414	0.949672	3.453152	0.302938	0.352808	0.041085	0.000000	0.000000	0.000000	
429	4.28000	0.896255	1.108397	3.362981	0.330286	0.398650	0.041462	0.000000	0.000000	0.000000	
430	4.29000	0.988434	0.925559	3.891695	0.293635	0.370974	0.031868	0.000000	0.000000	0.000000	
431	4.30000	0.894993	0.927256	3.365395	0.330153	0.352877	0.059482	0.000000	0.000000	0.000000	
432	4.31000	0.963645	0.881343	3.542064	0.330053	0.334579	0.063930	0.000000	0.000000	0.000000	
433	4.32000	0.897852	0.971328	3.889422	0.330117	0.389457	0.031988	0.000000	0.000000	0.000000	
434	4.33000	0.896472	0.949182	3.627770	0.302804	0.370997	0.041138	0.000000	0.000000	0.000000	
435	4.34000	0.897970	0.948091	3.977959	0.311566	0.389111	0.054972	0.000000	0.000000	0.000000	
436	4.35000	0.963803	0.949508	3.454256	0.302841	0.334475	0.054816	0.000000	0.000000	0.000000	
437	4.36000	1.012233	0.970357	4.066843	0.302601	0.370941	0.041094	0.000000	0.000000	0.000000	
438	4.37000	0.917963	0.904118	3.452491	0.321105	0.389463	0.036590	0.000000	0.000000	0.000000	
439	4.38000	0.963395	0.903897	3.453804	0.302804	0.371029	0.045721	0.000000	0.000000	0.000000	
440	4.39000	0.988247	0.925268	3.891880	0.302485	0.379980	0.054924	0.000000	0.000000	0.000000	
441	4.40000	0.897992	1.016158	3.888860	0.320794	0.425804	0.041407	0.000000	0.000000	0.000000	
442	4.41000	0.895273	0.904108	3.452535	0.302855	0.389315	0.036595	0.000000	0.000000	0.000000	
443	4.42000	0.851921	0.925615	3.888745	0.320781	0.434932	0.036747	0.000000	0.000000	0.000000	
444	4.43000	1.009531	0.948821	3.540950	0.311945	0.389418	0.036627	0.000000	0.000000	0.000000	
445	4.44000	0.965059	0.971183	3.715630	0.311784	0.389283	0.045831	0.000000	0.000000	0.000000	
446	4.45000	0.894154	0.949653	3.188911	0.311904	0.425866	0.046050	0.000000	0.000000	0.000000	
447	4.46000	0.940430	0.880994	3.453421	0.293583	0.398312	0.045820	0.000000	0.000000	0.000000	
448	4.47000	0.964494	0.925985	3.629780	0.248053	0.361490	0.041088	0.000000	0.000000	0.000000	
449	4.48000	0.988142	0.903055	3.891230	0.348237	0.371274	0.045641	0.000000	0.000000	0.000000	
450	4.49000	0.850770	0.926154	3.628020	0.266086	0.388831	0.055015	0.000000	0.000000	0.000000	
451	4.50000	0.941788	0.903036	3.715322	0.311719	0.416666	0.041276	0.000000	0.000000	0.000000	
452	4.51000	0.919974	1.016779	3.714630	0.320937	0.389336	0.045877	0.000000	0.000000	0.000000	
453	4.52000	0.918153	0.881365	3.539482	0.357533	0.398835	0.036583	0.000000	0.000000	0.000000	
454	4.53000	0.894732	0.904256	3.365273	0.320928	0.380169	0.059581	0.000000	0.000000	0.000000	
455	4.54000	0.942776	0.925681	3.890690	0.348075	0.380268	0.059516	0.000000	0.000000	0.000000	
456	4.55000	0.986886	0.949211	3.542047	0.311876	0.334496	0.059403	0.000000	0.000000	0.000000	
457	4.56000	0.942508	0.971802	3.715549	0.330207	0.352962	0.041061	0.000000	0.000000	0.000000	
458	4.57000	0.920254	1.039619	3.715211	0.302781	0.361837	0.045784	0.000000	0.000000	0.000000	
459	4.58000	0.918078	0.926543	3.452585	0.302782	0.398412	0.041263	0.000000	0.000000	0.000000	
460	4.59000	0.827538	0.904294	3.539371	0.321008	0.380205	0.045743	0.000000	0.000000	0.000000	
461	4.60000	0.896480	0.812457	3.891019	0.357059	0.380230	0.068600	0.000000	0.000000	0.000000	
462	4.61000	0.939609	0.926917	3.191242	0.257272	0.379864	0.045838	0.000000	0.000000	0.000000	
463	4.62000	0.965494	0.902988	3.891483	0.311783	0.371026	0.041047	0.000000	0.000000	0.000000	
464	4.63000	0.985671	0.880838	3.452929	0.348179	0.416914	0.055094	0.000000	0.000000	0.000000	
465	4.64000	0.989064	0.970767	3.978635	0.329974	0.371122	0.045704	0.000000	0.000000	0.000000	
466	4.65000	0.987181	0.880555	3.715856	0.321037	0.398620	0.027358	0.000000	0.000000	0.000000	
467	4.66000	0.850721	0.880827	3.715151	0.329765	0.389176	0.068747	0.000000	0.000000	0.000000	
468	4.67000	0.983910	0.882294	3.015953	0.312214	0.371288	0.036557	0.000000	0.000000	0.000000	
469	4.68000	1.075952	0.949780	3.189830	0.385178	0.399281	0.027497	0.000000	0.000000	0.000000	
470	4.69000	0.918958	0.880553	3.716741	0.293356	0.370725	0.064072	0.000000	0.000000	0.000000	
471	4.70000	0.989077	1.061110	3.889864	0.329808	0.416687	0.055223	0.000000	0.000000	0.000000	
472	4.71000	0.850439	0.949184	3.540097	0.302523	0.379899	0.068814	0.000000	0.000000	0.000000	
473	4.72000	0.966078	1.016081	3.889033	0.357292	0.426110	0.041397	0.000000	0.000000	0.000000	
474	4.73000	1.011431	0.947504	3.979459	0.311450	0.389088	0.064180	0.000000	0.000000	0.000000	
475	4.74000	0.964171	0.925728	3.627634	0.320813	0.425854	0.045955	0.000000	0.000000	0.000000	
476	4.75000	0.964426	0.949794	3.541497	0.312235	0.316464	0.031701	0.000000	0.000000	0.000000	
477	4.76000	0.943609	0.925050	4.066812	0.311419	0.370754	0.068665	0.000000	0.000000	0.000000	
478	4.77000	0.963974	0.926500	3.540188	0.330245	0.389569	0.031995	0.000000	0.000000	0.000000	
479	4.78000	0.762155	0.902765	4.150805	0.329723	0.425698	0.045846	0.000000	0.000000	0.000000	
480	4.79000	0.942360	0.857730	3.890402	0.348235	0.398687	0.036507	0.000000	0.000000	0.000000	
481	4.80000	1.008339	1.017644	3.190460	0.312063	0.380318	0.045921	0.000000	0.000000	0.000000	
482	4.81000	0.942382	1.016862	3.627869	0.284595	0.380045	0.036652	0.000000	0.000000	0.000000	
483	4.82000	0.964446	0.880695	3.715781	0.330097	0.389484	0.036523	0.000000	0.000000	0.000000	
484	4.83000	0.941758	0.949104	3.627819	0.348283	0.371251	0.054938	0.000000	0.000000	0.000000	
485	4.84000	0.988263	0.857824	3.979708	0.366399	0.334790	0.059224	0.000000	0.000000	0.000000	
486	4.85000	0.963734	0.971492	3.453227	0.293520	0.398258	0.055124	0.000000	0.000000	0.000000	
487	4.86000	0.964999	0.970853	3.715402	0.293492	0.416546	0.041352	0.000000	0.000000	0.000000	
488	4.87000	0.918843	1.017193	3.453234	0.257226	0.370677	0.045853	0.000000	0.000000	0.000000	
489	4.88000	0.917673	0.881067	3.452466	0.311831	0.416719	0.041293	0.000000	0.000000	0.000000	
490	4.89000	0.894490	0.972782	3.189478	0.312060	0.380262	0.045873	0.000000	0.000000	0.000000	
491	4.90000	0.988228	1.038735	3.714990	0.284462	0.425689	0.032260	0.000000	0.000000	0.000000	
492	4.91000	0.827994	1.040016	3.450686	0.293611	0.416521	0.046070	0.000000	0.000000	0.000000	
493	4.92000	0.897332	0.857593	3.978449	0.329809	0.380117	0.054831	0.000000	0.000000	0.000000	
494	4.93000	0.849892	0.926935	3.451779	0.330053	0.389357	0.055026	0.000000	0.000000	0.000000	
495	4.94000	1.009218	0.971785	3.453575	0.330108	0.371190	0.054994	0.000000	0.000000	0.000000	
496	4.95000	0.940634	0.949596	3.365536	0.302916	0.371083	0.041180	0.000000	0.000000	0.000000	
497	4.96000	0.942014	0.971383	3.627806	0.284566	0.398319	0.032081	0.000000	0.000000	0.000000	
498	4.97000	0.851057	0.949430	3.627095	0.311938	0.371045	0.041136	0.000000	0.000000	0.000000	
499	4.98000	0.963949	0.971926	3.453034	0.293827	0.380199	0.032026	0.000000	0.000000	0.000000	
500	4.99000	0.986220	0.948660	3.454086	0.293387	0.389034	0.068870	0.000000	0.000000	0.000000	
501	5.00000	0.943490	0.902585	4.066475	0.329762	0.370962	0.059429	0.000000	0.000000	0.000000	
502	5.01000	0.941859	0.971277	3.628226	0.302551	0.389115	0.059657	0.000000	0.000000	0.000000	
503	5.02000	0.966179	1.015958	3.891219	0.293351	0.379875	0.059626	0.000000	0.000000	0.000000	
504	5.03000	0.920177	0.925634	3.890264	0.311762	0.398409	0.036588	0.000000	0.000000	0.000000	
505	5.04000	1.056618	0.970237	3.892137	0.311543	0.389169	0.059614	0.000000	0.000000	0.000000	
506	5.05000	0.941887	0.948803	3.629486	0.266200	0.352389	0.054878	0.000000	0.000000	0.000000	
507	5.06000	0.984803	0.972444	3.103228	0.311937	0.380214	0.059697	0.000000	0.000000	0.000000	
508	5.07000	0.964572	0.925595	3.716043	0.320663	0.398321	0.064235	0.000000	0.000000	0.000000	
509	5.08000	0.918415	0.971707	3.453454	0.266205	0.379789	0.055050	0.000000	0.000000	0.000000	
510	5.09000	0.941000	0.903707	3.540871	0.320893	0.380183	0.054950	0.000000	0.000000	0.000000	
511	5.10000	0.967077	1.015865	4.065641	0.320802	0.380148	0.045781	0.000000	0.000000	0.000000	
512	5.11000	0.963272	0.927094	3.365025	0.321376	0.380533	0.018174	0.000000	0.000000	0.000000	
513	5.12000	0.920731	0.947867	3.977605	0.293470	0.416531	0.032080	0.000000	0.000000	0.000000	
514	5.13000	0.919437	0.971954	3.629194	0.284554	0.325155	0.054776	0.000000	0.000000	0.000000	
515	5.14000	0.921031	1.039283	3.889778	0.330053	0.371121	0.045790	0.000000	0.000000	0.000000	
516	5.15000	0.987249	0.948662	3.628428	0.302782	0.389317	0.036615	0.000000	0.000000	0.000000	
517	5.16000	0.963270	0.949317	3.365506	0.302855	0.389335	0.041260	0.000000	0.000000	0.000000	
518	5.17000	0.850059	0.881553	3.540376	0.320904	0.361860	0.059449	0.000000	0.000000	0.000000	
519	5.18000	0.988394	0.902572	3.978662	0.357117	0.389454	0.059516	0.000000	0.000000	0.000000	
520	5.19000	0.965008	1.039350	3.626509	0.348273	0.416951	0.046028	0.000000	0.000000	0.000000	
521	5.20000	0.942932	0.925655	3.891309	0.302620	0.370912	0.045677	0.000000	0.000000	0.000000	
522	5.21000	0.965858	0.970952	3.889948	0.348233	0.398672	0.041231	0.000000	0.000000	0.000000	
523	5.22000	0.986558	0.971731	3.453433	0.302801	0.380168	0.045834	0.000000	0.000000	0.000000	
524	5.23000	0.804851	0.972380	3.450898	0.311896	0.398398	0.045912	0.000000	0.000000	0.000000	
525	5.24000	0.943913	1.039265	3.890409	0.293771	0.361882	0.027345	0.000000	0.000000	0.000000	
526	5.25000	0.919477	1.016776	3.627487	0.311701	0.389179	0.059703	0.000000	0.000000	0.000000	
527	5.26000	0.965188	0.971372	3.715639	0.302835	0.380203	0.031982	0.000000	0.000000	0.000000	
528	5.27000	0.918049	0.904327	3.453420	0.311995	0.352835	0.045638	0.000000	0.000000	0.000000	
529	5.28000	0.986781	0.925532	3.628032	0.329788	0.425822	0.059763	0.000000	0.000000	0.000000	
530	5.29000	0.850628	0.972228	3.538977	0.348267	0.380319	0.059619	0.000000	0.000000	0.000000	
531	5.30000	0.964572	0.903107	3.716270	0.302627	0.389206	0.045761	0.000000	0.000000	0.000000	
532	5.31000	0.941580	0.903690	3.628521	0.302827	0.371049	0.036487	0.000000	0.000000	0.000000	
533	5.32000	0.920746	1.016273	3.889995	0.320759	0.389219	0.055056	0.000000	0.000000	0.000000	
534	5.33000	0.919949	0.925307	3.890151	0.329708	0.416605	0.059682	0.000000	0.000000	0.000000	
535	5.34000	1.055670	0.948083	3.716540	0.320858	0.398511	0.045845	0.000000	0.000000	0.000000	
536	5.35000	0.987794	0.948877	3.716443	0.311987	0.352879	0.036438	0.000000	0.000000	0.000000	
537	5.36000	0.918626	0.903715	3.627777	0.357264	0.380352	0.064135	0.000000	0.000000	0.000000	
538	5.37000	0.850746	0.926503	3.627741	0.311679	0.370859	0.064130	0.000000	0.000000	0.000000	
539	5.38000	0.963221	0.881502	3.452863	0.348498	0.380566	0.036519	0.000000	0.000000	0.000000	
540	5.39000	0.942331	0.949104	3.716446	0.320980	0.334538	0.054770	0.000000	0.000000	0.000000	
541	5.40000	0.965082	0.971287	3.715381	0.320960	0.389388	0.041225	0.000000	0.000000	0.000000	
542	5.41000	0.941288	0.949018	3.540248	0.330010	0.389378	0.055037	0.000000	0.000000	0.000000	
543	5.42000	0.919325	0.948329	3.715026	0.311593	0.416550	0.055134	0.000000	0.000000	0.000000	
544	5.43000	0.941930	0.903440	3.716147	0.311815	0.371022	0.045678	0.000000	0.000000	0.000000	
545	5.44000	0.988891	0.924610	4.066107	0.329620	0.416592	0.059654	0.000000	0.000000	0.000000	
546	5.45000	0.805779	1.086289	3.449815	0.348590	0.371359	0.041299	0.000000	0.000000	0.000000	
547	5.46000	0.986739	1.016729	3.452130	0.311852	0.425885	0.041478	0.000000	0.000000	0.000000	
548	5.47000	1.009616	1.017315	3.453542	0.330187	0.352952	0.054962	0.000000	0.000000	0.000000	
549	5.48000	0.920193	1.061908	3.713715	0.329996	0.416774	0.046043	0.000000	0.000000	0.000000	
550	5.49000	0.920296	0.948422	3.891113	0.320717	0.361774	0.064070	0.000000	0.000000	0.000000	
551	5.50000	0.941834	0.903113	3.715863	0.302601	0.398317	0.045801	0.000000	0.000000	0.000000	
552	5.51000	0.965529	1.017029	3.716221	0.321006	0.334555	0.054842	0.000000	0.000000	0.000000	
553	5.52000	0.966621	0.970234	4.065868	0.320624	0.398312	0.055021	0.000000	0.000000	0.000000	
554	5.53000	0.852188	0.948525	3.890149	0.302514	0.379922	0.054948	0.000000	0.000000	0.000000	
555	5.54000	0.965012	0.971200	3.715179	0.330008	0.398542	0.045866	0.000000	0.000000	0.000000	
556	5.55000	1.009739	0.925870	3.629530	0.302629	0.370935	0.054925	0.000000	0.000000	0.000000	
557	5.56000	0.829420	0.948481	3.889839	0.302439	0.388996	0.059592	0.000000	0.000000	0.000000	
558	5.57000	0.964378	0.904014	3.629156	0.321145	0.334675	0.040925	0.000000	0.000000	0.000000	
559	5.58000	0.942457	1.085598	3.540487	0.330175	0.325470	0.064106	0.000000	0.000000	0.000000	
560	5.59000	0.895689	0.926262	3.540934	0.293380	0.379848	0.068792	0.000000	0.000000	0.000000	
561	5.60000	0.988618	0.970691	3.890724	0.311772	0.398444	0.036636	0.000000	0.000000	0.000000	
562	5.61000	0.918641	0.903513	3.627993	0.329904	0.389304	0.059578	0.000000	0.000000	0.000000	
563	5.62000	0.853214	1.061201	3.975896	0.311476	0.434709	0.055294	0.000000	0.000000	0.000000	
564	5.63000	0.851040	0.925735	3.714960	0.284163	0.416274	0.059721	0.000000	0.000000	0.000000	
565	5.64000	0.942120	1.016803	3.626992	0.348176	0.398586	0.059734	0.000000	0.000000	0.000000	
566	5.65000	0.943846	1.039311	3.890540	0.311905	0.352788	0.041111	0.000000	0.000000	0.000000	
567	5.66000	0.963625	0.949107	3.453375	0.311822	0.380151	0.055015	0.000000	0.000000	0.000000	
568	5.67000	0.942300	0.971313	3.715894	0.320774	0.370952	0.064162	0.000000	0.000000	0.000000	
569	5.68000	0.940517	0.949561	3.363753	0.348553	0.417144	0.027559	0.000000	0.000000	0.000000	
570	5.69000	0.941953	1.085134	3.451129	0.302940	0.416793	0.027701	0.000000	0.000000	0.000000	
571	5.70000	1.011379	0.924992	3.978992	0.311659	0.398391	0.041178	0.000000	0.000000	0.000000	
572	5.71000	0.942437	1.039639	3.627628	0.320942	0.371054	0.055041	0.000000	0.000000	0.000000	
573	5.72000	0.963039	0.880929	3.452780	0.330028	0.416840	0.045892	0.000000	0.000000	0.000000	
574	5.73000	0.827195	0.972775	3.363559	0.330244	0.380325	0.045841	0.000000	0.000000	0.000000	
575	5.74000	0.943345	0.971343	3.890874	0.321001	0.352849	0.041036	0.000000	0.000000	0.000000	
576	5.75000	0.895156	0.949702	3.364811	0.311971	0.380216	0.045821	0.000000	0.000000	0.000000	
577	5.76000	0.896755	0.948656	3.715016	0.302628	0.398302	0.045849	0.000000	0.000000	0.000000	
578	5.77000	0.941984	1.039617	3.539565	0.311867	0.398445	0.045971	0.000000	0.000000	0.000000	
579	5.78000	0.941056	0.949339	3.453275	0.293750	0.370992	0.041168	0.000000	0.000000	0.000000	
580	5.79000	0.827747	0.926817	3.539328	0.293708	0.389196	0.036607	0.000000	0.000000	0.000000	
581	5.80000	0.986597	0.880400	3.629003	0.311651	0.398352	0.054995	0.000000	0.000000	0.000000	
582	5.81000	0.920250	0.925856	3.890798	0.311799	0.371008	0.041071	0.000000	0.000000	0.000000	
583	5.82000	1.011121	0.947923	3.891092	0.320836	0.398484	0.041213	0.000000	0.000000	0.000000	
584	5.83000	0.941653	0.948566	3.628090	0.311638	0.398303	0.059671	0.000000	0.000000	0.000000	
585	5.84000	0.896127	1.018080	3.452560	0.348445	0.325602	0.064043	0.000000	0.000000	0.000000	
586	5.85000	0.942207	0.948633	3.716169	0.302609	0.370885	0.054935	0.000000	0.000000	0.000000	
587	5.86000	0.987029	1.016472	3.540040	0.329847	0.416696	0.064437	0.000000	0.000000	0.000000	
588	5.87000	0.919127	0.971230	3.627972	0.293398	0.398157	0.059700	0.000000	0.000000	0.000000	
589	5.88000	0.897610	1.040176	3.714137	0.348547	0.353123	0.036526	0.000000	0.000000	0.000000	
590	5.89000	0.919210	0.949176	3.628177	0.302830	0.361886	0.041098	0.000000	0.000000	0.000000	
591	5.90000	0.896255	0.926484	3.627239	0.321039	0.389411	0.036587	0.000000	0.000000	0.000000	
592	5.91000	0.940906	0.972583	3.366053	0.302993	0.334563	0.045646	0.000000	0.000000	0.000000	
593	5.92000	0.963893	0.880497	3.628742	0.311655	0.398342	0.054995	0.000000	0.000000	0.000000	
594	5.93000	0.898536	1.016107	3.977584	0.293442	0.389054	0.045842	0.000000	0.000000	0.000000	
595	5.94000	0.987229	1.016618	3.541290	0.284379	0.379903	0.059684	0.000000	0.000000	0.000000	
596	5.95000	0.985046	0.813505	3.366970	0.321083	0.362068	0.045594	0.000000	0.000000	0.000000	
597	5.96000	1.009132	0.971217	3.453264	0.293554	0.416595	0.045997	0.000000	0.000000	0.000000	
598	5.97000	0.895887	0.926670	3.540105	0.302854	0.380174	0.036565	0.000000	0.000000	0.000000	
599	5.98000	0.942243	1.016915	3.627887	0.320883	0.371015	0.059620	0.000000	0.000000	0.000000	
600	5.99000	0.941652	0.971969	3.540295	0.312024	0.371147	0.036570	0.000000	0.000000	0.000000	
601	6.00000	0.964860	0.948418	3.715647	0.311745	0.398401	0.045847	0.000000	0.000000	0.000000	
602	6.01000	0.942354	0.811856	3.979400	0.320576	0.389148	0.059429	0.000000	0.000000	0.000000	
603	6.02000	0.896341	0.926599	3.628078	0.302823	0.361873	0.041074	0.000000	0.000000	0.000000	
604	6.03000	0.849818	0.949984	3.364490	0.302929	0.371042	0.041180	0.000000	0.000000	0.000000	
605	6.04000	0.964484	0.925121	3.715822	0.293215	0.434636	0.059799	0.000000	0.000000	0.000000	
