NO_OF_SAMPLES	581
FREQUENCY	100
TIME_STAMP	2021-10-08, 16:24:03	9434.18631139
FIRST_SAMPLE	379
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
469	4.68000	0.487848	0.539708	2.266425	0.195489	0.169173	-0.021725	0.000000	0.000000	0.000000	
470	4.69000	0.350632	0.630704	1.735690	0.195236	0.196202	-0.026058	0.000000	0.000000	0.000000	
471	4.70000	0.373974	0.425612	2.443452	0.204695	0.196315	-0.049260	0.000000	0.000000	0.000000	
472	4.71000	0.442278	0.585237	2.089377	0.204212	0.178198	-0.003290	0.000000	0.000000	0.000000	
473	4.72000	0.351137	0.516815	1.909930	0.213560	0.151091	-0.021539	0.000000	0.000000	0.000000	
474	4.73000	0.396379	0.494271	1.911341	0.231282	0.196553	-0.021711	0.000000	0.000000	0.000000	
475	4.74000	0.351532	0.516629	2.088029	0.213152	0.169090	0.005957	0.000000	0.000000	0.000000	
476	4.75000	0.487651	0.494191	2.088996	0.204377	0.178348	-0.026361	0.000000	0.000000	0.000000	
477	4.76000	0.420545	0.493415	2.530663	0.159540	0.114417	-0.003190	0.000000	0.000000	0.000000	
478	4.77000	0.487308	0.517209	1.644644	0.222347	0.160444	-0.021726	0.000000	0.000000	0.000000	
479	4.78000	0.510623	0.494334	2.265353	0.213593	0.160312	-0.021810	0.000000	0.000000	0.000000	
480	4.79000	0.373302	0.676607	1.913159	0.213429	0.205385	-0.026119	0.000000	0.000000	0.000000	
481	4.80000	0.351102	0.585504	2.086682	0.231929	0.142136	-0.021529	0.000000	0.000000	0.000000	
482	4.81000	0.373957	0.494118	2.266081	0.222431	0.196393	-0.021695	0.000000	0.000000	0.000000	
483	4.82000	0.533017	0.449548	2.262415	0.268359	0.133698	-0.044886	0.000000	0.000000	0.000000	
484	4.83000	0.442234	0.561950	2.003560	0.167576	0.223180	-0.003290	0.000000	0.000000	0.000000	
485	4.84000	0.487460	0.539746	1.734716	0.204060	0.178355	-0.012529	0.000000	0.000000	0.000000	
486	4.85000	0.351016	0.562342	2.178629	0.204371	0.205274	-0.026176	0.000000	0.000000	0.000000	
487	4.86000	0.441823	0.494363	1.910992	0.222530	0.178481	-0.035497	0.000000	0.000000	0.000000	
488	4.87000	0.395897	0.516822	1.647299	0.195184	0.214473	-0.049162	0.000000	0.000000	0.000000	
489	4.88000	0.328644	0.493508	1.999795	0.177301	0.159815	-0.021475	0.000000	0.000000	0.000000	
490	4.89000	0.351390	0.425409	1.733087	0.221756	0.178282	0.010483	0.000000	0.000000	0.000000	
491	4.90000	0.328204	0.585571	2.175195	0.232234	0.142139	-0.039863	0.000000	0.000000	0.000000	
492	4.91000	0.373888	0.403332	1.908199	0.267529	0.160612	-0.012587	0.000000	0.000000	0.000000	
493	4.92000	0.419284	0.540346	2.263924	0.259026	0.160543	-0.026333	0.000000	0.000000	0.000000	
494	4.93000	0.328533	0.539031	2.001969	0.176841	0.205014	-0.007737	0.000000	0.000000	0.000000	
495	4.94000	0.419217	0.562303	2.091668	0.194915	0.232436	-0.017099	0.000000	0.000000	0.000000	
496	4.95000	0.351051	0.539535	1.734463	0.221841	0.196360	0.005950	0.000000	0.000000	0.000000	
497	4.96000	0.419876	0.517011	2.529908	0.214071	0.133000	-0.026249	0.000000	0.000000	0.000000	
498	4.97000	0.350814	0.653910	1.732518	0.231706	0.142148	-0.012270	0.000000	0.000000	0.000000	
499	4.98000	0.487600	0.539895	2.267410	0.213327	0.205515	-0.021809	0.000000	0.000000	0.000000	
