NO_OF_FRAMES	581
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-10-08, 16:24:03	9434.18631139
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
674	6.73000	313.575	318.656	1622.892	256.873	472.351	1343.412	238.151	529.430	1022.882	300.913	636.468	823.341	263.607	159.606	1353.851	263.386	68.694	1035.864	353.145	-48.788	853.111	294.760	471.469	824.333	244.006	401.779	442.763	205.544	359.462	54.355	165.012	304.785	20.168	301.905	400.692	28.611	384.464	383.121	26.982	277.318	111.618	850.176	259.530	182.247	438.769	214.637	221.347	54.308	167.729	272.263	26.962	311.586	187.707	28.889	398.989	209.881	23.546
675	6.74000	313.514	318.643	1622.897	256.617	472.219	1343.281	238.134	529.473	1022.745	300.783	636.483	823.317	263.652	159.580	1353.687	263.369	68.610	1035.735	352.976	-48.857	853.265	294.820	471.571	824.329	244.076	401.779	442.673	205.408	359.540	54.727	164.980	304.747	20.119	301.620	400.698	28.523	384.539	383.190	27.028	277.360	111.646	850.079	259.487	182.325	438.838	214.545	221.254	54.539	167.588	272.234	27.434	311.636	187.727	29.019	398.890	209.880	23.793
676	6.75000	313.408	318.542	1622.908	256.679	472.248	1343.290	238.125	529.294	1022.632	300.817	636.214	823.226	263.442	159.596	1353.722	263.250	68.608	1035.850	353.021	-48.990	853.665	294.723	471.522	824.477	244.096	401.700	442.632	205.972	359.454	54.491	165.106	304.698	20.110	301.810	400.756	28.617	384.466	383.058	26.909	277.408	111.675	850.077	259.521	182.296	438.828	214.913	221.362	54.342	167.448	272.358	27.350	311.737	187.701	28.738	398.936	209.877	23.683
677	6.76000	313.248	318.464	1622.963	256.634	472.154	1343.255	238.191	529.259	1022.745	300.766	636.042	823.204	263.578	159.338	1353.813	263.128	68.495	1035.783	352.800	-49.116	853.460	294.631	471.559	824.458	243.994	401.738	442.737	205.417	359.624	54.936	165.096	304.722	20.140	301.879	400.669	28.522	384.349	383.092	26.828	277.213	111.659	850.126	259.676	182.294	438.769	214.613	221.359	54.412	167.453	272.248	27.270	311.597	187.680	28.878	399.143	209.938	23.645
678	6.77000	313.264	318.457	1622.944	256.591	472.115	1343.284	238.188	529.210	1022.712	301.044	636.097	823.302	263.583	159.383	1353.826	263.169	68.479	1035.806	352.698	-49.286	853.682	294.573	471.492	824.469	244.065	401.635	442.690	206.055	359.347	54.263	165.079	304.830	20.121	301.643	400.802	28.432	384.505	383.116	27.068	277.204	111.702	850.100	259.476	182.318	438.697	214.938	221.538	54.326	167.657	272.369	26.896	311.536	187.730	29.006	399.113	209.967	23.648
679	6.78000	313.159	318.389	1623.000	256.491	472.098	1343.365	238.163	529.185	1022.567	300.975	635.779	822.923	263.569	159.357	1353.809	263.089	68.371	1035.807	352.566	-49.384	853.857	294.481	471.522	824.535	244.207	401.642	442.617	205.486	359.479	54.863	165.133	304.707	20.152	301.683	400.696	28.510	384.522	383.114	26.923	277.197	111.689	850.118	259.360	182.162	438.967	214.770	221.357	54.479	167.731	272.308	27.011	311.586	187.814	28.827	399.025	209.951	23.655
680	6.79000	313.149	318.427	1622.910	256.357	471.975	1343.253	238.160	529.141	1022.681	301.039	635.822	822.915	263.431	159.334	1353.796	263.054	68.312	1035.944	352.569	-49.678	853.720	294.364	471.492	824.522	244.143	401.653	442.629	205.470	359.611	54.538	165.149	304.685	20.099	301.855	400.680	28.586	384.369	383.180	26.827	277.213	111.711	850.039	259.439	182.320	438.735	214.621	221.393	54.426	167.723	272.225	27.332	311.631	187.738	28.888	399.085	209.743	23.631
681	6.80000	313.076	318.377	1622.927	256.215	472.029	1343.088	238.169	529.094	1022.681	301.067	635.570	822.937	263.350	159.280	1353.900	263.005	68.204	1035.862	352.542	-49.843	853.918	294.255	471.494	824.578	244.166	401.597	442.721	205.719	359.517	54.544	165.186	304.786	20.096	301.562	400.552	28.588	384.453	383.124	26.973	277.086	111.748	849.995	259.410	182.416	438.679	214.738	221.451	54.362	167.574	272.303	27.436	311.652	187.718	28.874	399.068	209.846	23.674
682	6.81000	313.041	318.413	1622.965	256.251	471.928	1343.336	238.165	528.944	1022.583	301.216	635.428	822.873	263.313	159.349	1353.782	262.914	68.094	1035.938	352.541	-49.917	854.052	294.326	471.625	824.588	244.154	401.636	442.630	205.873	359.521	54.607	165.149	304.767	20.134	301.439	400.501	28.441	384.552	383.107	27.023	277.085	111.724	850.025	259.142	182.323	438.677	214.435	221.379	54.728	167.601	272.272	27.113	311.519	187.754	28.965	399.070	209.965	23.651
683	6.82000	313.018	318.340	1622.929	256.233	471.986	1343.306	238.142	528.853	1022.481	301.146	635.308	822.908	263.145	159.405	1353.759	262.846	67.987	1035.905	352.449	-50.327	854.080	294.495	471.504	824.527	244.137	401.655	442.722	205.454	359.489	54.671	165.287	304.767	20.104	301.813	400.669	28.430	384.518	383.082	26.965	277.179	111.714	850.013	259.277	182.413	438.669	214.513	221.385	54.469	167.709	272.388	27.173	311.799	187.738	28.870	398.975	209.891	23.599
684	6.83000	312.987	318.311	1622.939	256.007	471.845	1343.123	238.149	528.733	1022.436	301.233	635.179	822.869	263.244	159.283	1353.874	262.803	67.802	1036.012	352.263	-50.357	854.033	294.259	471.672	824.567	244.141	401.673	442.735	205.477	359.438	54.679	165.091	304.663	20.319	301.653	400.535	28.618	384.540	383.124	26.883	277.041	111.747	849.949	259.178	182.350	438.761	214.835	221.482	54.415	167.464	272.438	27.305	311.690	187.771	28.819	399.008	209.987	23.660
685	6.84000	312.956	318.300	1622.898	255.772	471.795	1343.165	238.316	528.697	1022.407	301.234	635.070	822.844	263.329	159.189	1353.804	262.643	67.673	1035.981	352.346	-50.439	854.140	294.236	471.581	824.508	244.131	401.549	442.691	205.876	359.423	54.507	165.197	304.656	20.170	301.664	400.605	28.384	384.648	383.114	26.885	277.100	111.803	850.002	259.061	182.329	438.781	214.793	221.427	54.320	167.608	272.436	27.013	311.620	187.826	28.894	399.101	209.939	23.660
686	6.85000	312.922	318.284	1622.906	255.732	471.775	1343.210	238.171	528.520	1022.421	301.467	635.056	822.795	262.954	159.234	1353.713	262.769	67.734	1035.852	352.290	-50.720	854.274	294.336	471.660	824.561	244.217	401.627	442.716	205.198	359.505	54.866	165.187	304.635	20.110	301.962	400.636	28.609	384.613	383.055	26.928	277.100	111.789	849.953	259.052	182.375	438.779	214.697	221.527	54.438	167.640	272.268	27.420	311.564	187.782	28.841	399.103	209.848	23.747
687	6.86000	312.873	318.241	1622.907	255.684	471.626	1343.044	238.119	528.448	1022.329	301.386	634.630	822.799	262.853	159.234	1353.821	262.674	67.549	1035.901	352.185	-50.876	854.352	294.147	471.811	824.582	244.146	401.655	442.722	205.549	359.483	54.393	165.270	304.709	19.951	301.808	400.633	28.667	384.550	383.010	27.020	277.027	111.864	849.970	259.113	182.406	438.756	214.857	221.443	54.282	167.549	272.311	27.245	311.630	187.756	28.911	398.809	209.829	23.727
688	6.87000	312.869	318.263	1622.933	255.459	471.632	1343.038	238.262	528.381	1022.294	301.455	634.510	822.608	263.106	159.132	1353.669	262.728	67.454	1036.022	352.263	-51.006	854.379	294.195	471.717	824.619	244.203	401.610	442.656	205.694	359.405	54.289	165.279	304.692	20.032	301.801	400.618	28.543	384.327	383.274	26.689	277.135	111.869	849.990	259.072	182.402	438.698	214.792	221.469	54.330	167.589	272.345	26.985	311.604	187.742	28.784	398.959	209.800	23.620
689	6.88000	312.868	318.271	1622.883	255.469	471.641	1343.035	238.233	528.239	1022.260	301.625	634.557	822.870	262.845	159.103	1353.804	262.748	67.421	1035.851	352.286	-51.206	854.388	294.118	471.678	824.553	244.190	401.614	442.666	205.523	359.535	54.590	165.202	304.716	19.983	301.873	400.575	28.546	384.454	383.154	27.037	277.092	111.982	849.965	259.015	182.358	438.714	214.505	221.408	54.476	167.671	272.304	27.072	311.558	187.733	28.916	398.995	209.893	23.610
690	6.89000	312.904	318.225	1622.887	255.226	471.630	1343.048	238.270	528.229	1022.107	301.745	634.402	822.735	262.921	158.994	1353.785	262.856	67.319	1035.915	352.416	-51.272	854.542	294.039	471.929	824.605	244.124	401.684	442.663	205.735	359.395	54.164	165.113	304.635	20.013	301.718	400.695	28.417	384.556	383.067	27.048	277.100	111.953	849.967	259.151	182.361	438.985	214.558	221.495	54.426	167.740	272.174	27.438	311.555	187.736	28.924	398.973	209.907	23.648
691	6.90000	312.820	318.191	1622.842	255.350	471.750	1343.026	238.151	528.117	1022.251	301.706	634.305	822.767	263.032	158.994	1353.772	262.825	67.206	1035.966	352.540	-51.436	854.542	293.901	471.756	824.616	244.096	401.751	442.723	205.421	359.478	54.873	165.180	304.661	20.127	301.742	400.615	28.553	384.613	383.116	26.945	277.100	111.962	850.009	258.928	182.543	438.843	214.647	221.459	54.371	167.641	272.245	27.374	311.635	187.775	28.978	399.073	209.892	23.507
692	6.91000	312.808	318.180	1622.898	255.112	471.534	1343.023	238.309	528.072	1022.253	301.872	634.358	822.770	262.818	159.002	1353.846	262.781	67.161	1035.956	352.406	-51.656	854.491	293.976	471.948	824.622	244.110	401.697	442.693	205.620	359.454	54.541	165.154	304.770	20.063	301.750	400.662	28.530	384.615	383.039	26.898	277.172	112.065	849.907	259.106	182.534	438.943	214.791	221.452	54.351	167.616	272.393	27.050	311.624	187.833	28.883	399.133	209.932	23.705
693	6.92000	312.779	318.154	1622.882	255.063	471.488	1342.982	238.313	528.020	1022.138	302.082	634.130	822.727	262.897	159.066	1353.880	262.698	66.993	1035.973	352.371	-51.729	854.795	293.789	471.819	824.596	244.057	401.711	442.641	205.790	359.546	54.601	165.062	304.714	20.135	301.876	400.576	28.617	384.473	383.135	26.914	277.257	112.077	849.894	259.093	182.488	438.756	214.728	221.320	54.404	167.541	272.255	27.139	311.588	187.850	28.834	398.822	209.769	23.651
694	6.93000	312.752	318.142	1622.898	255.029	471.569	1342.944	238.212	527.839	1022.192	302.011	634.137	822.648	262.748	158.844	1353.719	262.750	66.931	1036.037	352.739	-51.723	854.688	293.731	471.985	824.618	244.016	401.795	442.702	205.284	359.498	54.880	165.130	304.692	20.197	301.559	400.526	28.495	384.561	383.059	26.753	277.252	112.069	849.971	259.171	182.532	438.730	215.002	221.526	54.312	167.704	272.424	26.687	311.559	187.794	29.025	398.934	209.941	23.442
695	6.94000	312.750	318.102	1622.890	254.743	471.531	1342.955	238.292	528.015	1022.142	302.068	634.127	822.630	262.743	158.969	1353.655	262.958	66.972	1035.934	352.595	-51.888	854.907	293.751	472.039	824.624	243.995	401.727	442.718	204.926	359.461	55.151	165.157	304.762	20.046	301.854	400.614	28.308	384.495	383.106	26.853	277.280	112.137	849.919	259.051	182.531	438.705	214.503	221.478	54.448	167.541	272.321	27.170	311.602	187.829	29.048	399.065	209.944	23.592
696	6.95000	312.679	318.061	1622.895	254.803	471.529	1342.954	238.347	528.011	1022.059	301.971	634.132	822.648	262.626	159.157	1353.449	263.062	66.921	1036.027	352.747	-51.975	854.734	293.582	471.955	824.579	243.937	401.855	442.697	205.441	359.587	54.690	165.051	304.688	20.181	301.658	400.419	28.657	384.328	383.080	26.790	277.421	112.215	849.903	259.123	182.609	438.764	214.632	221.449	54.425	167.464	272.332	27.004	311.571	187.861	28.886	398.837	210.009	23.555
697	6.96000	312.664	318.024	1622.853	254.730	471.643	1342.965	238.268	527.926	1022.063	302.217	634.038	822.668	262.715	158.876	1353.677	262.953	66.811	1036.063	352.798	-52.049	854.962	293.581	472.023	824.627	243.928	401.825	442.760	205.549	359.466	54.695	165.240	304.624	20.150	301.671	400.656	28.511	384.501	383.109	26.824	277.384	112.254	849.945	259.245	182.561	438.883	214.682	221.555	54.366	167.674	272.280	27.279	311.646	187.784	28.881	399.084	209.911	23.614
698	6.97000	312.587	318.041	1622.946	254.652	471.673	1343.006	238.334	527.889	1021.992	302.230	634.120	822.657	262.502	158.862	1353.648	263.155	66.851	1036.045	352.795	-52.068	855.050	293.551	472.058	824.484	243.978	401.883	442.672	205.622	359.440	54.500	165.146	304.631	20.073	301.777	400.673	28.688	384.412	383.175	26.952	277.434	112.266	849.935	259.131	182.658	438.952	214.659	221.449	54.419	167.616	272.517	26.939	311.688	187.870	28.822	399.165	210.010	23.629
699	6.98000	312.529	318.038	1622.901	254.705	471.779	1343.035	238.350	527.919	1022.010	302.294	634.002	822.531	262.550	159.119	1353.651	263.069	66.709	1035.999	352.897	-52.212	855.047	293.437	472.103	824.557	243.777	401.911	442.669	205.379	359.575	54.609	165.233	304.617	20.097	301.720	400.678	28.653	384.247	382.912	26.896	277.450	112.308	850.060	259.154	182.657	438.876	214.505	221.358	54.486	167.597	272.086	27.028	311.600	187.841	28.897	399.048	209.955	23.736
700	6.99000	312.537	318.060	1622.901	254.521	471.457	1342.857	238.352	527.923	1022.084	302.462	634.156	822.594	262.663	159.254	1353.624	263.155	66.707	1036.034	352.972	-52.223	854.942	293.400	472.104	824.554	243.864	401.903	442.756	205.929	359.407	54.396	165.164	304.615	20.042	301.762	400.600	28.542	384.436	382.987	26.814	277.499	112.278	849.854	259.242	182.749	438.734	214.986	221.544	54.304	167.557	272.304	27.114	311.682	187.884	28.961	399.118	209.990	23.586
701	7.00000	312.465	318.035	1622.887	254.437	471.589	1342.744	238.358	527.982	1021.978	302.308	634.105	822.599	262.471	159.071	1353.549	263.191	66.725	1036.033	353.034	-52.280	855.139	293.351	472.123	824.543	243.889	401.893	442.607	205.555	359.582	54.556	165.176	304.644	20.074	301.835	400.502	28.387	384.537	382.996	27.051	277.651	112.365	849.991	259.390	182.750	438.863	214.774	221.523	54.421	167.636	272.291	27.092	311.546	187.780	28.892	399.064	209.961	23.655
702	7.01000	312.502	318.113	1622.926	254.429	471.677	1342.983	238.327	527.876	1022.081	302.409	634.191	822.611	262.466	158.924	1353.709	263.316	66.714	1036.041	353.144	-52.324	855.029	293.337	472.230	824.494	243.750	401.908	442.716	205.159	359.528	54.885	165.164	304.661	20.087	301.844	400.571	28.799	384.593	382.958	26.685	277.632	112.404	849.926	259.365	182.762	438.861	214.959	221.548	54.361	167.597	272.507	27.111	311.620	187.766	28.889	399.082	209.969	23.812
703	7.02000	312.373	318.156	1622.912	254.424	471.810	1342.968	238.428	528.002	1021.919	302.494	634.281	822.628	262.500	159.136	1353.511	263.249	66.763	1036.107	353.145	-52.449	855.035	293.402	472.298	824.545	243.839	402.051	442.681	205.165	359.572	55.044	165.188	304.548	20.085	301.683	400.592	28.489	384.605	383.115	26.824	277.577	112.425	850.001	259.210	182.826	438.922	214.558	221.390	54.365	167.389	272.273	27.250	311.668	187.888	28.887	399.077	209.909	23.744
704	7.03000	312.432	318.219	1622.928	254.382	471.678	1342.891	238.297	528.027	1022.035	302.415	634.230	822.635	262.546	159.361	1353.565	263.305	66.648	1035.986	353.289	-52.483	855.127	293.375	472.326	824.511	243.662	402.105	442.749	206.119	359.387	54.303	165.170	304.596	19.925	301.575	400.600	28.450	384.271	383.179	27.251	277.680	112.574	849.900	259.425	182.863	438.825	214.835	221.446	54.395	167.543	272.318	27.195	311.618	187.796	29.033	398.990	210.034	23.756
705	7.04000	312.396	318.254	1622.919	254.278	471.684	1342.832	238.498	528.146	1021.847	302.523	634.397	822.663	262.355	159.188	1353.576	263.411	66.681	1036.122	353.279	-52.467	855.099	293.286	472.352	824.520	243.602	402.086	442.632	205.763	359.257	54.238	165.151	304.658	20.057	301.601	400.741	28.656	384.520	383.095	27.084	277.711	112.588	849.920	259.420	182.936	438.729	214.805	221.467	54.376	167.559	272.290	27.286	311.706	187.781	29.001	399.049	209.996	23.723
706	7.05000	312.343	318.314	1622.963	254.288	471.767	1342.875	238.329	528.180	1021.886	302.563	634.673	822.705	262.381	159.107	1353.409	263.364	66.666	1036.007	353.287	-52.436	855.114	293.317	472.469	824.538	243.562	402.228	442.624	205.663	359.487	54.434	165.109	304.626	20.094	301.512	400.510	28.421	384.797	383.265	27.194	277.672	112.679	849.993	259.435	182.956	438.659	214.844	221.479	54.349	167.244	272.185	27.172	311.708	187.901	28.888	399.109	209.944	23.641
707	7.06000	312.303	318.345	1622.892	254.255	471.717	1342.891	238.309	528.212	1021.905	302.448	634.431	822.595	262.344	159.309	1353.427	263.435	66.824	1035.981	353.421	-52.432	855.103	293.213	472.435	824.463	243.563	402.248	442.694	205.270	359.587	54.648	165.176	304.696	20.090	301.775	400.702	28.638	384.550	383.121	26.951	277.696	112.653	849.987	259.227	182.859	438.984	214.959	221.453	54.422	167.602	272.278	27.045	311.668	187.806	29.005	399.132	209.951	23.706
708	7.07000	312.317	318.341	1622.900	254.196	471.834	1342.852	238.425	528.346	1021.754	302.619	634.700	822.760	262.438	159.238	1353.481	263.412	66.811	1035.958	353.616	-52.407	855.164	293.127	472.463	824.448	243.535	402.342	442.672	205.474	359.450	54.466	165.095	304.628	20.194	301.744	400.778	28.597	384.402	383.049	27.124	277.719	112.716	850.023	259.423	182.968	438.839	214.949	221.516	54.253	167.516	272.131	27.347	311.594	187.821	28.934	399.088	209.965	23.556
709	7.08000	312.241	318.360	1622.951	254.201	471.975	1342.950	238.268	528.422	1021.909	302.690	634.672	822.651	262.332	159.332	1353.460	263.566	66.842	1035.910	353.592	-52.466	855.119	293.299	472.566	824.511	243.424	402.365	442.594	205.170	359.492	54.960	165.186	304.676	20.077	301.689	400.637	28.463	384.454	383.155	27.141	277.734	112.756	850.070	259.480	183.017	438.774	214.772	221.386	54.444	167.741	272.411	27.472	311.694	187.744	28.922	398.923	209.976	23.722
710	7.09000	312.149	318.415	1622.884	254.345	471.950	1342.827	238.253	528.417	1021.879	302.775	634.895	822.707	262.554	159.403	1353.372	263.526	66.922	1036.019	353.659	-52.345	855.173	293.149	472.561	824.410	243.505	402.498	442.550	205.354	359.629	54.610	165.134	304.733	20.075	301.879	400.785	28.708	384.561	383.126	26.839	277.763	112.755	850.082	259.514	182.913	438.975	214.677	221.386	54.456	167.650	272.257	27.241	311.779	187.799	28.989	399.165	210.076	23.671
711	7.10000	312.232	318.463	1622.880	254.150	472.027	1342.845	238.411	528.565	1021.783	302.686	634.992	822.622	262.405	159.398	1353.449	263.512	66.921	1036.086	353.556	-52.281	855.123	293.187	472.620	824.451	243.442	402.505	442.578	205.258	359.574	54.829	165.159	304.672	20.204	301.324	400.548	28.234	384.441	383.039	26.976	277.728	112.803	850.070	259.610	183.130	438.754	214.801	221.549	54.315	167.505	272.158	27.052	311.674	187.733	28.983	399.080	209.926	23.647
712	7.11000	312.227	318.430	1622.879	254.085	472.066	1342.762	238.320	528.687	1021.955	302.790	635.174	822.653	262.335	159.673	1353.493	263.513	67.046	1035.972	353.685	-52.209	855.102	293.231	472.691	824.347	243.429	402.479	442.627	205.282	359.462	54.426	165.106	304.653	20.046	301.627	400.837	28.490	384.493	383.203	27.044	277.748	112.842	850.087	259.426	183.017	438.817	214.663	221.367	54.434	167.567	272.247	27.133	311.490	187.812	28.973	398.982	209.967	23.550
713	7.12000	312.208	318.440	1622.929	254.232	472.128	1342.761	238.356	528.736	1021.879	302.835	635.340	822.688	262.454	159.556	1353.319	263.579	67.125	1035.892	353.734	-52.212	855.177	293.269	472.690	824.392	243.417	402.554	442.611	205.535	359.589	54.411	165.071	304.734	20.117	301.411	400.719	28.346	384.456	383.004	26.927	277.763	112.847	850.082	259.392	183.083	438.729	214.722	221.390	54.379	167.751	272.270	27.285	311.665	187.834	29.088	399.077	209.990	23.722
714	7.13000	312.198	318.442	1622.854	254.230	472.368	1342.852	238.343	528.842	1021.955	302.879	635.507	822.769	262.405	159.683	1353.396	263.532	67.178	1035.809	353.720	-52.109	855.147	293.333	472.695	824.308	243.276	402.798	442.714	205.312	359.428	54.527	165.077	304.684	20.058	301.645	400.731	28.447	384.306	383.175	26.951	277.745	112.893	850.162	259.497	183.186	438.898	214.899	221.478	54.258	167.541	272.285	27.409	311.789	187.787	29.012	399.148	209.863	23.631
715	7.14000	312.210	318.495	1622.823	254.227	472.194	1342.577	238.427	529.048	1021.923	302.983	635.701	822.667	262.437	159.715	1353.389	263.624	67.274	1035.874	353.808	-52.094	855.175	293.252	472.827	824.239	243.358	402.774	442.473	205.955	359.490	54.051	165.100	304.724	20.120	301.708	400.739	28.380	384.600	383.205	26.856	277.683	112.913	850.236	259.374	183.081	438.818	214.572	221.301	54.580	167.431	272.102	27.103	311.602	187.795	28.917	399.111	209.928	23.736
716	7.15000	312.213	318.488	1622.824	254.216	472.406	1342.625	238.523	529.134	1021.909	302.847	635.654	822.648	262.262	160.029	1353.400	263.567	67.322	1035.799	353.749	-51.966	855.064	293.314	472.789	824.283	243.313	402.768	442.550	205.429	359.600	54.398	165.263	304.772	19.996	301.708	400.771	28.638	384.545	383.173	26.636	277.650	112.896	850.158	259.452	183.147	439.044	214.844	221.464	54.413	167.613	272.239	27.168	311.661	187.788	28.913	399.013	210.046	23.606
717	7.16000	312.292	318.489	1622.852	254.166	472.553	1342.631	238.482	529.170	1021.769	302.960	635.836	822.784	262.325	159.953	1353.403	263.663	67.506	1035.758	353.799	-51.919	855.050	293.308	472.903	824.247	243.300	402.810	442.530	205.423	359.507	54.336	165.176	304.667	20.132	301.381	400.708	28.421	384.460	383.124	26.911	277.582	113.003	850.154	259.624	183.199	438.794	214.910	221.417	54.349	167.509	272.241	27.411	311.613	187.775	29.013	398.999	209.838	23.677
718	7.17000	312.269	318.517	1622.878	254.124	472.467	1342.495	238.476	529.363	1021.784	302.891	636.104	822.786	262.426	159.901	1353.411	263.810	67.601	1035.811	353.705	-51.771	855.021	293.260	472.882	824.206	243.320	402.846	442.563	205.183	359.471	54.800	165.200	304.741	19.990	301.625	400.642	28.388	384.548	383.215	26.810	277.639	113.011	850.157	259.434	183.208	438.951	214.761	221.366	54.476	167.570	272.262	27.130	311.723	187.836	28.995	398.966	209.936	23.725
719	7.18000	312.250	318.487	1622.888	254.227	472.644	1342.688	238.550	529.480	1021.841	303.022	636.161	822.871	262.559	160.173	1353.325	263.755	67.733	1035.606	353.791	-51.650	854.927	293.321	473.008	824.221	243.307	402.872	442.368	205.411	359.541	54.470	165.145	304.693	20.027	301.686	400.780	28.370	384.697	383.090	26.924	277.595	113.046	850.167	259.632	183.207	438.898	214.796	221.349	54.486	167.488	272.287	27.188	311.586	187.835	29.044	399.004	209.921	23.718
720	7.19000	312.313	318.572	1622.834	254.120	472.700	1342.684	238.677	529.620	1021.798	303.023	636.438	822.938	262.656	160.182	1353.373	263.784	67.811	1035.823	353.859	-51.568	854.964	293.326	472.981	824.184	243.351	402.948	442.534	205.442	359.619	54.425	164.837	304.870	20.062	301.582	400.863	28.452	384.407	383.074	26.875	277.493	113.084	850.261	259.635	183.256	438.901	215.000	221.509	54.445	167.754	272.309	27.118	311.678	187.847	28.963	399.104	209.891	23.621
721	7.20000	312.322	318.565	1622.878	254.289	472.788	1342.661	238.548	529.629	1021.807	303.274	636.634	822.927	262.494	160.360	1353.243	263.746	67.948	1035.696	353.953	-51.385	854.911	293.341	473.034	824.195	243.386	402.863	442.454	205.392	359.524	54.322	165.167	304.796	20.021	301.527	400.693	28.629	384.566	383.091	27.050	277.364	113.116	850.164	259.592	183.387	438.893	214.629	221.343	54.464	167.432	272.169	27.236	311.667	187.772	28.898	398.835	209.774	23.603
722	7.21000	312.374	318.594	1622.857	254.311	472.908	1342.553	238.730	530.024	1021.978	302.977	636.814	822.994	262.594	160.414	1353.290	263.714	68.100	1035.775	353.833	-51.298	854.978	293.398	473.039	824.171	243.253	403.081	442.581	205.516	359.600	54.227	165.127	304.781	19.919	301.541	400.718	28.548	384.490	383.059	27.061	277.467	113.105	850.315	259.548	183.261	439.027	214.950	221.428	54.318	167.547	272.070	27.300	311.951	187.700	28.972	399.028	209.974	23.773
723	7.22000	312.475	318.607	1622.849	254.289	472.991	1342.606	238.741	529.990	1021.854	303.446	637.198	822.931	262.735	160.490	1353.344	263.795	68.175	1035.636	353.912	-51.168	854.859	293.469	473.081	824.154	243.234	403.012	442.630	205.257	359.799	54.975	165.152	304.857	19.902	301.738	400.800	28.574	384.488	383.115	26.808	277.305	113.203	850.309	259.496	183.303	438.953	214.970	221.422	54.369	167.480	272.215	27.327	311.622	187.865	29.066	399.070	210.014	23.861
724	7.23000	312.519	318.592	1622.867	254.254	472.976	1342.621	238.906	530.177	1021.856	303.529	637.318	823.274	262.636	160.550	1353.400	263.825	68.272	1035.742	353.969	-50.969	854.898	293.382	473.108	824.098	243.275	403.028	442.558	205.094	359.686	54.687	165.047	304.777	20.146	301.473	400.830	28.301	384.614	383.072	26.879	277.330	113.187	850.297	259.479	183.209	439.012	214.783	221.336	54.400	167.527	272.374	27.252	311.692	187.734	28.927	399.016	209.845	23.626
725	7.24000	312.585	318.637	1622.851	254.222	473.012	1342.584	238.943	530.272	1021.832	303.734	637.651	823.229	262.640	160.569	1353.216	263.781	68.344	1035.687	353.986	-50.923	854.713	293.567	473.290	824.044	243.223	403.155	442.536	205.277	359.649	54.679	165.045	304.979	19.802	301.699	400.797	28.391	384.660	383.017	26.866	277.233	113.237	850.291	259.504	183.312	438.955	214.749	221.321	54.423	167.514	272.136	27.345	311.648	187.771	28.927	399.039	209.752	23.651
726	7.25000	312.673	318.644	1622.828	254.344	473.150	1342.668	238.890	530.452	1021.915	303.589	637.773	823.297	262.823	160.570	1353.064	263.818	68.483	1035.689	353.973	-50.848	854.745	293.352	473.085	824.005	243.149	403.184	442.515	205.453	359.565	54.460	165.070	304.755	19.988	301.511	400.731	28.310	384.462	383.231	27.159	277.222	113.304	850.225	259.489	183.253	439.107	215.008	221.354	54.395	167.672	272.324	27.341	311.648	187.860	28.821	399.108	209.827	23.710
