NO_OF_FRAMES	636
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-10-08, 16:52:35	11145.92380184
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
2273	22.72000	145.042	384.225	1607.661	33.519	549.471	1345.421	31.493	634.413	1045.903	146.357	601.685	1223.108	70.981	258.946	1359.938	48.313	131.034	1075.891	189.122	186.845	1230.421	127.103	536.960	810.367	197.692	462.893	442.943	112.219	388.182	55.661	72.592	330.374	24.408	206.273	434.833	29.782	288.891	416.791	30.102	213.156	212.607	939.240	574.714	275.992	1005.736	971.384	276.273	1039.451	1003.831	319.969	988.196	1004.427	265.542	1142.762	998.398	284.129	1218.628
2274	22.73000	147.259	384.227	1607.965	35.170	549.154	1346.312	31.754	633.217	1046.358	147.510	601.751	1223.589	72.259	259.175	1360.451	51.075	130.833	1076.442	191.559	187.820	1231.125	127.534	537.480	810.714	198.798	462.850	442.733	112.575	387.616	55.139	72.521	330.208	24.456	206.417	434.642	30.041	289.049	416.705	30.343	212.675	213.202	939.342	579.223	275.281	997.318	974.320	276.682	1021.281	1005.282	320.172	968.724	1010.484	265.899	1123.526	1005.812	284.404	1200.007
2275	22.74000	149.439	384.342	1608.289	36.278	549.288	1347.802	31.424	632.541	1047.821	148.638	601.646	1223.976	73.421	258.513	1362.213	53.173	130.809	1077.110	193.515	188.628	1231.394	127.976	538.488	811.289	198.756	462.943	442.375	112.514	387.904	55.515	72.406	330.318	24.541	206.368	434.516	30.015	289.107	416.788	30.250	211.712	214.130	938.747	582.697	274.022	989.096	977.705	276.841	1000.538	1006.904	320.819	947.734	1016.077	265.343	1102.041	1013.583	283.033	1178.729
2276	22.75000	151.598	384.276	1608.636	37.442	549.169	1349.203	31.516	631.961	1049.379	149.931	601.127	1224.706	74.945	259.310	1362.502	54.803	130.684	1078.173	194.995	189.251	1231.531	128.420	539.638	812.083	198.395	463.341	442.147	112.491	387.918	55.641	72.477	330.273	24.595	206.310	434.460	29.902	289.024	416.682	30.244	211.107	214.290	937.852	586.276	273.283	979.990	979.959	276.818	978.363	1007.173	321.459	924.939	1021.869	264.037	1078.045	1021.540	280.599	1154.919
2277	22.76000	153.236	383.862	1609.242	39.158	549.031	1350.236	31.573	631.386	1050.679	150.970	600.466	1225.372	76.030	259.257	1363.231	56.269	130.663	1078.941	195.993	189.967	1231.957	128.572	540.895	812.970	197.850	463.900	442.139	112.987	387.288	54.969	72.649	330.123	24.720	206.575	434.135	30.386	289.029	416.964	29.826	210.188	214.333	936.453	589.132	271.766	971.243	981.354	276.651	953.687	1006.636	322.088	899.951	1026.924	262.182	1051.212	1029.130	277.002	1127.745
2278	22.77000	154.876	383.714	1609.837	41.054	549.024	1351.639	32.027	631.388	1051.920	152.067	600.191	1226.197	77.415	259.898	1363.921	57.337	131.018	1079.758	197.171	190.090	1233.584	128.730	542.245	814.200	197.241	464.531	442.204	112.841	386.776	55.155	72.664	329.542	24.906	205.957	433.917	29.930	288.954	416.760	30.417	209.500	214.472	934.488	591.020	271.194	963.113	982.239	275.822	927.562	1004.344	322.628	872.839	1031.323	259.669	1022.230	1037.198	273.010	1099.218
2279	22.78000	156.441	383.733	1610.475	43.642	548.995	1353.057	32.253	631.684	1053.341	153.339	599.538	1226.724	78.872	259.999	1364.685	57.901	131.233	1080.354	198.236	190.716	1234.348	128.437	543.784	815.617	196.631	465.097	442.280	113.556	385.236	54.507	73.357	327.754	25.225	205.878	432.977	30.129	288.547	416.827	30.314	208.515	214.256	931.786	591.708	271.049	955.701	980.955	275.714	898.119	1000.568	323.368	843.821	1034.468	257.149	990.130	1044.229	268.575	1066.805
2280	22.79000	158.039	383.651	1611.077	46.442	549.317	1354.580	33.083	632.289	1054.916	154.645	599.479	1227.426	80.911	260.181	1365.152	58.018	131.715	1080.937	199.163	191.002	1234.447	127.962	545.005	816.746	195.879	465.327	442.213	113.187	383.391	54.899	74.478	325.135	25.308	205.045	431.852	29.935	287.751	417.674	29.723	208.004	214.073	928.839	592.365	269.733	947.808	978.340	275.080	867.506	994.661	323.687	812.704	1036.171	254.274	955.917	1050.406	263.670	1031.690
2281	22.80000	159.609	383.220	1611.638	49.031	549.379	1355.744	33.853	632.987	1056.064	156.011	599.405	1227.783	81.884	259.691	1365.563	58.108	132.262	1081.488	199.865	190.918	1234.571	127.278	546.388	817.873	195.134	465.351	441.791	112.865	380.453	55.542	76.027	322.130	25.379	204.699	430.631	30.075	286.709	418.108	29.220	206.779	213.973	925.417	592.415	268.416	940.115	973.265	274.163	834.702	986.180	323.824	780.182	1035.982	251.504	919.193	1054.351	259.342	993.876
2282	22.81000	161.376	383.224	1612.294	51.528	549.347	1356.364	34.886	634.222	1057.226	157.721	599.263	1228.389	83.863	259.926	1365.828	57.745	132.981	1081.877	200.635	191.067	1234.427	126.481	547.833	818.687	194.864	465.321	441.519	113.310	377.637	56.046	77.318	318.461	26.363	203.881	429.244	30.088	286.404	417.911	29.407	205.608	213.996	921.924	592.758	266.958	932.151	965.738	273.261	800.699	974.911	323.364	745.858	1033.761	248.739	880.948	1056.925	255.267	954.033
2283	22.82000	163.031	383.095	1612.922	54.180	548.982	1356.988	36.465	635.583	1058.872	159.379	599.384	1229.235	84.824	259.452	1366.350	57.634	133.582	1081.992	201.465	191.066	1233.953	125.874	549.115	819.287	194.380	464.936	441.207	113.591	374.652	55.988	78.684	314.340	26.687	203.382	427.479	30.619	286.206	418.059	29.312	204.129	214.593	918.597	592.516	265.855	924.205	956.033	271.604	766.293	961.053	322.038	711.185	1028.185	246.382	840.929	1056.409	252.038	912.144
2284	22.83000	164.920	383.031	1613.163	56.426	548.582	1357.428	38.102	637.140	1060.085	161.410	599.327	1229.563	86.946	259.425	1366.431	57.384	134.248	1082.069	202.013	190.853	1233.382	125.480	550.096	819.559	193.523	464.527	440.921	113.898	372.045	56.808	80.021	311.270	27.166	202.648	426.301	30.561	285.765	418.333	28.939	202.163	215.047	916.164	592.825	264.880	916.307	942.973	269.702	730.452	943.155	320.728	675.296	1019.666	244.450	799.403	1053.130	249.733	868.408
2285	22.84000	166.960	382.677	1613.082	58.701	548.117	1357.634	39.792	638.447	1061.035	163.692	599.137	1230.358	88.590	258.993	1366.616	57.143	134.841	1081.997	202.732	190.341	1232.581	125.497	551.129	819.529	192.365	464.517	440.566	113.975	370.382	57.166	80.972	308.989	26.909	201.921	425.626	30.169	285.253	418.467	29.024	200.258	215.340	914.019	592.669	264.323	908.653	926.235	268.428	694.128	923.950	320.210	639.864	1008.128	242.498	757.146	1046.799	247.874	823.060
2286	22.85000	169.079	382.317	1613.415	61.077	547.808	1358.494	41.765	639.943	1062.346	165.955	598.677	1230.801	90.330	258.663	1366.825	56.918	135.338	1081.712	203.580	189.890	1231.555	125.639	552.253	819.271	191.087	464.708	440.078	114.304	369.297	55.942	81.089	307.978	26.811	201.977	425.191	30.379	284.805	418.595	28.838	198.413	215.943	912.278	591.716	263.766	900.706	907.159	266.748	657.699	899.750	318.170	603.657	993.493	240.478	714.368	1037.045	245.817	777.137
2287	22.86000	170.880	381.961	1613.343	63.342	547.712	1359.344	43.536	641.272	1063.266	168.439	598.043	1230.879	92.026	258.220	1366.403	56.750	135.605	1081.272	204.443	189.262	1230.086	125.814	553.459	819.010	190.389	465.106	439.520	114.349	369.528	55.554	81.022	308.295	26.368	201.774	425.373	30.330	284.873	418.954	28.654	196.177	216.088	910.992	591.069	263.599	892.734	885.232	264.494	622.074	873.217	316.502	569.229	975.751	238.363	671.398	1023.681	243.799	730.035
2288	22.87000	172.671	381.812	1613.296	66.092	547.199	1360.054	45.736	642.250	1064.028	171.126	597.706	1231.306	93.442	257.776	1366.141	56.565	136.040	1080.672	205.981	188.691	1228.375	126.065	554.661	818.571	190.433	465.817	439.155	113.741	370.287	55.286	80.668	309.157	26.278	201.830	425.664	30.427	284.865	418.969	29.015	194.975	216.407	909.370	591.057	263.367	883.797	859.690	262.203	587.195	843.167	313.988	535.470	953.742	235.981	628.801	1006.209	241.372	682.725
2289	22.88000	175.457	380.883	1613.384	68.588	547.015	1360.620	48.064	643.682	1065.415	173.561	597.430	1231.334	94.919	257.025	1365.462	56.451	136.354	1079.943	206.799	188.293	1227.113	126.395	556.004	818.467	190.348	466.937	439.185	113.463	370.893	55.000	80.043	309.890	26.271	201.106	426.135	29.685	285.262	418.958	28.499	193.561	216.439	908.009	590.995	263.368	873.464	831.559	260.049	553.922	810.507	311.841	504.142	928.643	233.173	587.392	985.625	238.706	635.987
2290	22.89000	175.845	380.731	1613.864	71.002	547.032	1361.058	50.459	644.934	1066.550	175.829	597.208	1231.620	96.639	256.695	1364.820	56.153	136.659	1079.414	207.816	187.733	1225.653	126.868	557.344	818.512	190.925	468.071	439.163	113.468	371.445	54.598	79.936	310.288	26.470	201.343	426.447	29.652	285.112	419.120	28.627	192.079	216.315	906.413	590.689	262.692	861.839	800.542	257.606	522.256	774.938	309.009	474.166	900.245	230.892	546.390	960.487	235.894	590.167
2291	22.90000	176.723	380.542	1614.207	74.209	546.840	1361.355	52.932	645.902	1067.491	178.873	596.918	1231.797	97.890	256.039	1364.499	55.830	136.923	1078.971	209.128	187.454	1224.093	127.087	558.703	818.773	191.467	469.218	439.309	113.680	372.366	54.859	80.005	310.738	26.645	201.256	426.710	29.382	285.348	419.034	28.822	191.399	216.408	904.926	589.933	261.980	849.174	767.081	255.187	492.668	736.985	306.684	447.123	867.255	227.733	507.713	932.499	233.126	546.608
2292	22.91000	177.995	380.321	1614.443	76.661	546.522	1361.454	55.304	647.025	1068.416	181.631	596.330	1232.130	99.021	255.367	1364.278	55.371	137.328	1078.506	209.860	186.889	1222.224	127.289	560.027	819.541	192.195	469.876	439.449	113.651	372.625	54.752	79.961	310.902	26.708	201.482	426.994	29.260	285.214	419.204	28.426	190.642	216.510	903.379	588.706	261.126	836.221	731.507	253.112	465.181	696.889	304.544	423.147	832.169	224.989	472.142	899.968	230.225	504.024
2293	22.92000	179.569	380.074	1614.603	79.158	546.335	1362.166	57.915	647.570	1069.167	184.680	595.718	1232.923	100.622	254.969	1363.755	55.122	137.749	1078.099	210.795	186.759	1220.722	127.384	561.167	820.447	192.871	470.473	439.364	113.451	372.969	54.960	79.846	311.032	26.703	201.557	427.464	29.168	285.387	419.524	28.520	189.870	216.833	901.824	587.126	259.948	822.355	692.886	250.175	441.474	655.156	302.031	401.715	794.436	222.359	438.794	864.658	227.784	464.189
2294	22.93000	181.351	379.805	1614.717	81.569	545.874	1362.431	60.575	648.073	1069.941	187.575	595.158	1233.670	101.557	254.522	1363.777	54.827	138.345	1077.897	211.355	186.362	1219.797	127.689	561.860	821.504	193.164	471.398	439.226	113.276	373.236	54.945	79.850	311.249	26.680	200.907	427.927	28.958	285.203	419.474	28.363	189.296	217.019	900.767	584.962	258.622	807.217	653.850	248.859	420.180	612.620	300.117	384.203	753.839	220.115	407.924	826.193	225.232	427.329
2295	22.94000	183.248	379.519	1614.817	83.542	545.505	1363.021	63.147	648.542	1071.105	190.217	594.538	1234.113	102.143	253.793	1363.982	54.400	138.957	1077.710	212.118	185.877	1218.670	128.131	562.444	822.448	192.343	471.974	439.363	113.130	373.467	54.880	79.640	311.413	26.748	200.763	428.624	28.294	285.219	419.636	28.602	188.918	217.265	899.990	582.054	257.107	792.198	612.366	246.330	402.554	569.256	298.083	369.871	712.000	217.995	380.622	785.872	223.123	393.335
2296	22.95000	185.166	379.221	1614.932	85.395	545.108	1363.570	65.771	649.115	1072.076	192.479	593.375	1234.699	103.012	253.573	1364.365	54.222	139.473	1077.575	213.039	185.765	1217.624	128.722	563.054	823.289	191.175	472.767	439.159	112.730	373.867	54.934	79.484	311.973	26.881	200.507	429.141	28.133	285.482	419.662	28.631	188.093	217.610	899.036	578.547	255.742	776.994	572.482	244.793	386.427	525.814	296.102	358.656	668.611	215.967	356.533	743.293	221.203	362.167
2297	22.96000	187.012	378.916	1615.095	87.827	544.723	1364.401	68.435	649.564	1073.372	195.200	592.467	1234.886	103.785	253.179	1364.290	53.464	139.782	1077.689	213.431	185.013	1216.888	129.240	563.790	824.050	189.880	473.293	438.970	112.648	374.242	54.667	79.158	312.568	26.523	200.567	429.681	28.281	285.660	419.808	28.372	187.318	217.840	897.859	574.369	254.080	761.739	531.520	242.655	374.776	482.930	294.058	350.620	624.754	214.280	335.599	699.657	219.727	334.407
2298	22.97000	188.692	378.609	1615.334	90.111	544.566	1365.085	71.384	649.845	1073.866	197.352	591.454	1235.512	104.541	252.859	1364.216	53.299	140.201	1077.533	213.900	185.019	1216.065	129.784	564.577	824.799	188.722	473.632	439.124	112.667	374.448	54.682	79.167	312.549	26.610	200.141	430.020	28.283	285.457	419.798	28.185	186.167	218.359	896.614	569.577	252.240	745.569	492.171	240.542	364.593	440.059	290.963	345.535	581.186	212.533	317.779	655.864	218.503	309.721
2299	22.98000	190.113	378.305	1615.682	92.589	544.437	1365.436	73.643	650.045	1074.218	199.528	590.444	1235.229	104.792	252.572	1364.197	52.862	140.565	1077.526	214.606	184.698	1215.493	130.250	565.545	825.401	187.758	473.906	439.202	112.479	374.642	54.709	79.050	312.546	26.684	200.178	430.253	27.979	285.604	419.794	28.188	185.026	218.553	895.003	563.523	250.111	729.226	451.853	237.932	358.822	398.808	288.070	343.962	536.888	210.724	303.198	610.656	217.272	288.725
2300	22.99000	191.182	378.009	1616.168	94.926	544.329	1365.674	76.352	650.377	1074.698	201.668	589.799	1235.800	105.369	252.426	1364.349	52.538	140.926	1077.535	214.864	184.563	1214.875	130.605	566.584	826.106	187.045	473.952	439.033	112.521	374.688	54.289	79.300	312.414	26.560	199.955	430.361	27.746	285.392	419.806	28.234	183.826	218.659	892.581	557.737	248.577	713.207	413.498	235.631	354.047	359.909	286.014	343.761	493.391	208.666	291.476	566.287	215.461	269.929
2301	23.00000	191.804	377.726	1616.824	97.227	544.157	1365.901	79.065	650.281	1074.621	203.799	589.244	1236.140	105.903	252.310	1364.509	52.047	141.314	1077.632	215.006	184.186	1214.295	131.180	567.582	826.614	186.532	473.839	439.179	112.550	374.448	54.650	79.400	311.968	26.550	199.778	430.953	27.551	285.598	420.092	27.706	182.844	218.768	890.399	550.525	246.504	696.940	376.862	233.851	351.173	321.360	283.087	345.869	450.790	206.350	282.139	521.435	213.606	255.115
2302	23.01000	192.411	377.720	1617.087	99.710	544.337	1366.069	81.357	650.242	1074.620	206.128	588.460	1235.946	105.591	251.828	1365.016	51.675	141.444	1077.822	215.318	183.699	1213.883	131.432	568.614	827.125	186.030	474.094	439.219	112.309	374.377	54.750	79.576	311.967	26.619	199.359	431.422	27.716	285.408	420.278	28.137	181.966	218.492	887.396	542.486	244.078	680.235	341.647	232.123	349.810	285.426	280.587	349.414	409.492	203.635	275.552	477.185	210.056	243.051
2303	23.02000	193.269	377.957	1617.063	101.892	544.011	1365.829	83.602	650.253	1074.751	208.469	587.590	1236.309	106.098	251.856	1364.653	50.676	141.551	1078.138	215.426	183.430	1213.532	131.949	569.547	827.756	185.771	474.036	438.900	112.761	374.247	54.761	80.033	311.458	26.602	199.400	431.568	27.681	285.630	420.252	28.107	181.017	218.217	884.578	533.585	241.853	663.355	307.798	229.589	350.512	252.448	278.578	353.788	370.108	200.893	271.368	435.228	206.608	233.242
2304	23.03000	193.409	378.017	1617.680	103.770	543.985	1365.785	85.912	649.975	1074.596	210.737	586.891	1236.565	106.364	251.858	1365.525	50.392	141.870	1078.387	215.513	182.861	1213.170	132.679	570.297	828.380	185.042	474.140	439.018	112.498	374.363	54.691	80.130	311.236	26.392	198.967	431.963	27.490	285.843	420.833	27.962	179.795	217.831	881.826	524.378	239.500	647.309	276.539	227.118	351.822	221.137	276.237	358.414	332.118	198.018	268.533	394.529	203.218	225.947
2305	23.04000	193.969	377.894	1618.070	105.762	543.882	1365.678	88.361	649.958	1074.585	213.207	585.943	1236.267	106.424	251.744	1365.626	49.817	142.024	1078.493	215.450	182.243	1213.056	133.553	570.833	828.872	184.080	474.386	438.903	112.430	374.452	54.587	80.132	311.321	26.397	198.885	432.277	27.316	285.868	420.812	28.044	178.292	217.369	879.210	514.370	237.226	630.921	246.505	224.701	353.788	192.879	275.189	363.629	295.612	195.119	266.600	355.693	199.985	220.128
2306	23.05000	194.644	377.781	1618.472	107.593	543.991	1365.694	90.598	649.370	1074.222	215.085	585.555	1236.055	106.785	251.959	1365.581	49.378	142.162	1078.606	215.507	181.739	1212.704	134.872	571.368	829.336	182.843	474.455	439.114	112.141	374.781	54.003	80.037	311.869	26.264	198.793	432.474	27.201	285.612	420.962	27.823	176.604	217.016	877.008	502.741	235.015	614.301	217.891	223.033	355.252	165.214	273.519	367.784	261.691	192.106	265.378	317.680	195.861	215.134
2307	23.06000	195.757	378.187	1618.565	109.550	544.388	1365.456	92.945	648.712	1073.786	217.414	584.566	1235.746	106.153	251.488	1366.866	48.850	142.234	1078.825	215.464	181.440	1212.267	136.207	571.928	829.863	181.926	474.323	439.326	112.059	374.888	54.069	79.700	311.822	26.269	198.689	432.705	27.327	285.699	421.117	28.231	174.853	216.867	875.299	489.499	231.632	598.304	190.704	221.359	356.113	139.476	272.558	371.682	229.188	188.989	264.242	282.108	192.198	211.252
2308	23.07000	196.271	378.242	1618.626	111.204	544.430	1365.382	95.835	648.593	1073.303	219.576	583.899	1235.254	106.142	251.622	1366.927	48.263	142.295	1079.123	215.237	180.801	1212.199	137.688	572.319	830.179	180.992	473.791	439.317	111.893	374.793	54.159	79.841	311.802	25.984	198.615	432.725	27.272	285.578	421.195	27.990	172.847	216.836	873.856	477.208	229.344	582.971	165.242	219.755	357.259	115.509	272.274	374.754	197.852	186.661	263.426	247.773	187.874	207.596
2309	23.08000	196.760	378.198	1618.423	113.476	544.285	1364.929	97.438	648.186	1073.060	221.801	583.036	1234.222	107.679	251.921	1366.779	47.601	142.270	1079.394	215.126	180.442	1212.278	138.862	572.794	830.467	180.085	472.955	439.469	112.012	374.780	53.645	79.674	311.661	25.110	198.653	432.580	27.356	285.283	420.888	27.894	170.705	216.797	872.360	462.240	226.551	568.026	140.970	218.780	357.638	92.568	271.600	376.783	167.986	184.055	262.836	215.123	183.575	204.970
2310	23.09000	196.991	378.241	1618.242	115.323	544.222	1364.617	98.954	647.232	1072.680	223.532	582.373	1233.536	107.136	252.182	1367.631	46.881	142.124	1079.615	214.808	179.886	1212.227	140.103	573.264	830.664	179.152	471.935	439.487	111.995	374.421	53.483	79.901	311.135	24.184	198.468	432.230	27.400	285.247	421.072	28.047	168.242	216.546	870.948	447.123	223.354	554.131	117.318	218.029	357.263	70.187	271.805	377.940	139.711	181.539	261.885	185.011	180.069	201.187
2311	23.10000	197.341	378.429	1618.049	117.096	544.179	1363.967	101.018	646.735	1072.037	225.250	581.848	1233.096	107.365	252.418	1367.226	46.083	141.913	1079.928	214.440	179.334	1212.240	141.451	573.698	830.811	178.256	470.832	439.034	112.012	373.666	53.041	80.019	310.689	23.516	198.537	431.919	27.483	285.340	421.046	27.855	165.455	216.310	869.642	431.689	220.067	541.490	94.752	217.538	355.562	49.026	272.514	377.448	112.940	179.663	260.427	155.320	176.236	198.191
2312	23.11000	197.683	378.515	1617.830	118.659	544.203	1363.223	103.045	646.247	1070.915	226.852	581.098	1232.592	108.109	252.914	1366.790	45.504	141.828	1079.950	214.326	178.849	1211.959	142.830	574.108	831.138	177.121	469.894	438.426	111.591	373.291	52.824	80.058	310.074	23.177	198.737	431.754	27.540	285.132	420.751	28.249	163.020	215.983	868.329	415.125	216.843	529.514	72.891	217.284	354.473	29.136	273.547	375.974	87.449	177.993	258.038	127.600	172.873	194.974
2313	23.12000	197.996	378.605	1617.686	119.843	544.428	1362.792	105.065	645.663	1069.827	228.809	580.604	1231.503	106.625	252.543	1366.489	44.749	141.761	1079.924	213.715	178.441	1211.642	144.734	574.573	831.419	176.310	469.396	437.948	111.702	372.862	52.696	79.830	309.953	22.934	198.823	431.429	27.497	285.144	420.862	28.230	160.358	215.468	867.314	398.753	213.669	517.872	51.469	217.182	351.933	8.932	274.521	373.985	62.346	176.616	255.609	100.404	169.985	191.465
2314	23.13000	198.287	378.711	1617.691	121.232	544.783	1362.082	106.872	645.142	1068.643	230.648	579.982	1230.128	107.649	253.479	1365.868	44.147	141.510	1079.856	213.363	177.936	1211.120	147.035	574.629	831.714	175.810	468.995	437.776	111.892	372.771	52.552	79.898	309.852	22.717	198.504	431.462	27.553	284.547	420.938	27.847	157.824	214.993	865.917	381.653	210.178	507.357	30.443	217.467	348.265	-10.990	275.630	371.216	38.507	175.866	252.028	74.333	167.523	187.023
2315	23.14000	198.484	378.676	1617.762	122.471	545.310	1361.429	108.713	644.805	1067.360	231.853	579.216	1229.485	106.744	253.505	1365.861	43.260	141.463	1079.767	212.437	176.954	1210.994	149.469	574.142	831.911	175.978	468.874	437.850	111.504	373.052	52.529	79.869	309.691	22.481	198.573	431.536	27.498	284.613	421.058	27.758	155.160	214.521	864.856	364.006	207.023	497.343	9.555	218.235	344.158	-30.447	276.980	367.628	15.015	175.455	248.245	50.001	166.358	182.885
2316	23.15000	198.733	378.666	1617.925	123.914	545.882	1360.543	110.498	644.081	1066.129	233.234	578.720	1228.866	105.353	252.938	1365.248	42.468	141.608	1079.633	212.527	176.687	1210.641	151.905	573.442	831.980	176.579	468.777	437.857	111.633	373.267	52.425	79.824	309.927	22.434	198.684	431.480	27.592	284.795	420.716	28.044	152.173	213.809	863.849	345.564	204.299	487.405	-11.311	218.917	339.228	-50.287	278.447	363.163	-7.912	175.824	243.351	25.440	165.821	177.247
2317	23.16000	198.871	378.636	1618.037	125.435	546.341	1360.078	111.920	643.626	1064.865	235.012	578.136	1227.575	103.460	253.555	1365.943	41.268	141.719	1079.785	211.735	176.420	1210.317	154.165	572.488	832.210	177.089	468.813	438.283	111.308	373.474	52.521	79.803	310.130	22.220	198.703	431.587	27.569	284.621	420.997	27.945	149.395	213.152	863.049	326.450	201.294	478.606	-31.625	220.176	334.045	-69.383	280.311	357.967	-30.783	176.279	238.452	1.905	165.945	171.353
2318	23.17000	198.983	378.570	1618.169	126.986	546.784	1359.624	113.636	642.955	1063.961	236.468	577.631	1226.416	102.058	252.999	1366.434	40.090	142.048	1080.148	210.871	175.844	1210.651	156.043	571.670	832.522	177.511	468.642	438.546	111.203	373.442	52.669	79.622	310.253	22.210	198.543	431.583	27.461	284.560	420.818	27.868	146.323	212.417	862.547	307.582	198.879	470.721	-51.893	221.483	328.640	-88.385	282.828	352.463	-53.138	177.305	232.788	-22.324	165.844	166.079
2319	23.18000	198.792	378.227	1618.241	128.403	547.116	1359.206	115.180	642.323	1063.350	238.204	576.871	1225.434	101.822	253.502	1366.628	38.892	142.603	1080.386	210.060	175.504	1210.398	157.631	570.934	832.669	178.184	468.106	438.794	111.340	373.431	52.254	79.298	310.190	22.291	198.571	431.411	27.597	284.612	420.818	28.248	143.224	211.752	861.968	287.182	196.639	463.386	-72.113	223.498	323.064	-107.798	285.453	345.806	-75.383	178.885	226.268	-44.306	166.823	159.456
2320	23.19000	198.594	378.146	1618.235	130.178	547.127	1358.837	116.316	641.834	1062.749	239.943	576.323	1224.646	100.831	253.469	1367.072	37.517	143.137	1080.750	209.177	175.163	1210.370	159.004	570.138	833.021	179.059	467.387	438.570	111.406	373.226	52.303	79.361	310.493	22.122	198.992	431.388	27.724	284.313	420.520	28.124	139.925	210.905	861.607	267.184	194.398	457.520	-92.592	225.429	316.551	-126.456	287.975	339.685	-97.850	180.707	220.722	-67.608	167.466	153.348
2321	23.20000	198.503	378.065	1618.128	131.593	547.190	1358.483	117.582	641.124	1062.370	241.436	575.468	1224.224	100.864	254.285	1367.419	36.045	143.864	1081.168	208.152	174.852	1210.388	160.465	569.216	833.241	179.878	466.728	438.859	111.389	373.607	52.255	79.243	310.520	21.606	199.070	431.135	27.877	284.947	420.432	28.107	136.750	210.202	860.845	247.041	193.345	451.406	-111.894	228.058	309.681	-144.977	291.025	332.851	-118.655	182.335	214.403	-89.214	168.680	147.141
2322	23.21000	198.467	378.083	1617.981	133.289	547.248	1357.995	118.812	640.748	1062.036	242.767	574.850	1223.291	100.236	254.570	1367.833	34.453	144.471	1081.459	206.703	174.326	1210.607	161.774	568.210	833.593	181.210	465.722	438.724	111.361	373.600	52.367	78.908	310.898	21.785	199.264	431.132	27.886	284.497	420.516	27.833	133.021	209.316	860.356	227.128	191.996	446.957	-131.075	230.812	303.810	-162.598	294.451	326.422	-139.345	184.724	208.473	-111.045	169.812	140.034
2323	23.22000	198.361	378.078	1617.893	134.596	547.375	1357.653	119.796	640.372	1061.557	244.134	574.299	1222.502	99.340	254.735	1367.828	32.480	144.999	1081.866	205.667	173.910	1210.533	163.248	567.195	833.927	182.573	465.067	438.711	111.498	373.562	52.448	78.957	310.867	21.687	199.215	431.224	28.105	285.066	420.188	28.072	129.614	208.382	859.675	207.082	190.833	443.328	-149.961	233.478	297.715	-179.748	298.243	319.453	-159.492	187.085	201.525	-131.404	170.769	134.586
2324	23.23000	198.367	378.031	1617.845	136.102	547.399	1356.894	121.079	639.798	1060.750	245.586	573.749	1221.612	98.780	255.286	1368.013	30.632	145.505	1082.261	204.699	173.394	1210.291	164.972	566.308	834.160	183.965	464.203	438.273	111.197	373.393	52.468	78.686	311.190	22.212	199.427	431.378	27.983	284.622	420.387	28.198	125.552	207.812	858.968	188.017	190.295	440.643	-168.870	236.555	291.909	-196.478	302.515	312.060	-179.324	189.474	195.767	-151.846	171.594	127.749
2325	23.24000	198.309	378.032	1617.764	137.380	547.483	1356.636	122.396	639.538	1059.684	247.119	573.297	1220.437	98.341	255.729	1368.177	28.800	145.881	1082.404	203.648	172.908	1210.391	166.845	565.296	834.376	184.975	463.940	438.686	111.359	373.767	52.505	78.720	311.336	22.047	199.182	431.480	27.951	284.901	420.069	27.958	121.543	207.232	858.785	169.117	189.427	438.183	-186.493	240.042	285.407	-212.946	306.626	304.198	-198.344	191.971	189.204	-170.757	173.157	122.249
