NO_OF_SAMPLES	127
FREQUENCY	100
TIME_STAMP	2021-10-08, 16:44:14	10644.81949717
FIRST_SAMPLE	153
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
168	1.67000	16.171863	-98.625344	423.382112	59.456357	-7.928117	-5.038345	17.021927	149.334130	0.000000	
169	1.68000	11.157584	-94.482493	370.997484	52.138852	-6.801571	-4.433444	16.959335	150.321523	0.000000	
170	1.69000	5.432736	-86.266433	313.162003	44.060443	-5.628623	-3.611756	17.116535	151.324632	0.000000	
171	1.70000	-0.116459	-73.950128	252.091984	35.332715	-4.398079	-2.730896	17.312689	151.513351	0.000000	
172	1.71000	-4.969895	-58.080420	183.272737	25.959612	-2.936390	-1.764256	16.970933	153.956951	0.000000	
173	1.72000	-6.901108	-35.901597	115.728865	16.912124	-1.524482	-0.802321	15.442390	158.176476	0.000000	
174	1.73000	0.037536	-5.653000	65.967937	10.715462	-0.741332	-0.788861	11.062245	165.355993	0.000000	
175	1.74000	2.174087	-2.283560	36.806043	6.066908	-0.419740	-0.268899	8.852659	166.795630	0.000000	
176	1.75000	2.825248	0.789382	19.630167	3.246995	-0.257735	-0.472011	7.131705	163.216381	0.000000	
177	1.76000	2.872954	0.422675	7.991266	1.245729	-0.154117	-0.357475	4.531903	153.179350	0.000000	
178	1.77000	1.628838	-0.842294	6.665719	0.813587	-0.096098	-0.048368	4.339744	126.628733	0.000000	
179	1.78000	1.314571	-3.406505	3.660825	0.156514	0.026406	-0.112647	0.000000	0.000000	0.000000	
180	1.79000	1.449867	-3.246380	3.400039	0.156167	0.117147	-0.135761	0.000000	0.000000	0.000000	
181	1.80000	1.473203	-3.246400	3.842602	0.156352	0.098973	-0.122038	0.000000	0.000000	0.000000	
182	1.81000	1.404780	-3.269174	3.486378	0.174335	0.080973	-0.117353	0.000000	0.000000	0.000000	
183	1.82000	1.427787	-3.177949	3.752029	0.165685	0.053702	-0.112699	0.000000	0.000000	0.000000	
184	1.83000	1.313219	-3.246525	2.864761	0.165457	0.053767	-0.135464	0.000000	0.000000	0.000000	
185	1.84000	1.427281	-3.223525	3.310202	0.174094	0.099107	-0.112771	0.000000	0.000000	0.000000	
186	1.85000	1.404240	-3.178365	3.135125	0.128909	0.116879	-0.130988	0.000000	0.000000	0.000000	
187	1.86000	1.268175	-3.179092	3.135060	0.101620	0.107377	-0.112385	0.000000	0.000000	0.000000	
188	1.87000	1.336607	-3.110533	3.402541	0.110377	0.134569	-0.089559	0.000000	0.000000	0.000000	
189	1.88000	1.267813	-3.110213	3.490679	0.129050	0.143762	-0.130826	0.000000	0.000000	0.000000	
190	1.89000	1.381803	-3.110533	2.870379	0.101147	0.116546	-0.089530	0.000000	0.000000	0.000000	
191	1.90000	1.382436	-3.224592	3.667350	0.092750	0.107392	-0.112598	0.000000	0.000000	0.000000	
192	1.91000	1.268245	-3.156328	3.135206	0.101528	0.107346	-0.103190	0.000000	0.000000	0.000000	
193	1.92000	1.290339	-3.155743	2.868651	0.137770	0.116804	-0.121636	0.000000	0.000000	0.000000	
194	1.93000	1.336173	-3.110337	3.401948	0.102075	0.116519	-0.135409	0.000000	0.000000	0.000000	
195	1.94000	1.291065	-3.201808	3.134398	0.110578	0.098413	-0.103258	0.000000	0.000000	0.000000	
196	1.95000	1.290797	-3.064918	3.135921	0.110571	0.116460	-0.098597	0.000000	0.000000	0.000000	
197	1.96000	1.290827	-3.087819	3.136049	0.101546	0.116407	-0.103185	0.000000	0.000000	0.000000	
